null_type,replicate,max_t_M_t,sum_t_M_t,longest_run_A_t,lag1_autocorrelation_M_t,total_variation_M_t,mean_restructuring_R_t,max_restructuring_R_t,bottleneck_path_length
within_month_spatial_permutation,106,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.047242012040611e-05,0.00023853065118864997,0.008580153065526095
within_month_spatial_permutation,107,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.039569098769819e-05,0.00023853065118864997,0.008563886489392016
within_month_spatial_permutation,108,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.04777576705133e-05,0.00023853065118864997,0.008581284626148818
within_month_spatial_permutation,109,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0462434419446874e-05,0.00023853065118864997,0.008578036096922738
within_month_spatial_permutation,110,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0235755020241596e-05,0.00023853065118864997,0.008529980064291218
within_month_spatial_permutation,111,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.052093474812307e-05,0.00023853065118864997,0.00859043816660209
within_month_spatial_permutation,112,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0472173934091246e-05,0.00023853065118864997,0.008580100874027344
within_month_spatial_permutation,113,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.019064126384486e-05,0.00023853065118864997,0.00852041594793511
within_month_spatial_permutation,114,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.043217620636788e-05,0.00023853065118864997,0.00857162135574999
within_month_spatial_permutation,115,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.043902672916323e-05,0.00023853065118864997,0.008573073666582606
within_month_spatial_permutation,116,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0627349670611086e-05,0.00023853065118864997,0.00861299813016955
within_month_spatial_permutation,117,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.038061970041997e-05,0.00023853065118864997,0.008560691376489033
within_month_spatial_permutation,118,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.03956972285618e-05,0.00023853065118864997,0.008563887812455102
within_month_spatial_permutation,119,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.063971082266834e-05,0.00023853065118864997,0.008615618694405688
within_month_spatial_permutation,120,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.049383155480215e-05,0.00023853065118864997,0.008584692289618055
within_month_spatial_permutation,121,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0328220937353195e-05,0.00023853065118864997,0.008549582838718877
within_month_spatial_permutation,122,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.069685967287479e-05,0.00023853065118864997,0.008627734250649456
within_month_spatial_permutation,123,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.021995049153289e-05,0.00023853065118864997,0.008526629504204972
within_month_spatial_permutation,124,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0475699601489514e-05,0.00023853065118864997,0.008580848315515777
within_month_spatial_permutation,125,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.031903912013787e-05,0.00023853065118864997,0.008547636293469229
within_month_spatial_permutation,126,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0588415343589754e-05,0.00023853065118864997,0.008604744052841028
within_month_spatial_permutation,127,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.05173208686093e-05,0.00023853065118864997,0.008589672024145172
within_month_spatial_permutation,128,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.036954694465965e-05,0.00023853065118864997,0.008558343952267846
