month_index,month_label,year,month,rank,observed_birth,observed_death,observed_persistence,fitted_birth,fitted_death,fitted_persistence,radius_median_monthwise,radius_90_monthwise,radius_95_monthwise,radius_99_monthwise,observed_persistence_over_radius95,fitted_persistence_over_radius95,observed_persistence_over_2radius95,fitted_persistence_over_2radius95
25,2009_2,2009,2,1,0.0,7.421701053881549e-05,7.421701053881549e-05,1.5008002317749098e-06,4.042973387433058e-05,3.8928933642555666e-05,4.790112889222613e-05,9.99211433185694e-05,0.0001080042872032,0.0001362628969753,0.6871672640099499,0.3604387811873568,0.3435836320049749,0.1802193905936784
25,2009_2,2009,2,2,1.5475564084310874e-05,6.78334011667345e-05,5.235783708242363e-05,8.641889814121427e-06,3.0567844124261755e-05,2.1925954310140328e-05,3.7556687519583186e-05,5.883760960841594e-05,7.116673037083825e-05,7.476025036314918e-05,0.7357066540727031,0.3080927590165763,0.3678533270363515,0.1540463795082881
25,2009_2,2009,2,3,2.5686470935758137e-05,6.705409029950827e-05,4.136761936375013e-05,1.9336464129947755e-05,3.984514059880672e-05,2.0508676468858967e-05,1.9336464129947755e-05,3.03302979976845e-05,3.437186994000877e-05,5.074824608396544e-05,1.2035312433088876,0.5966703733213804,0.6017656216544438,0.2983351866606902
25,2009_2,2009,2,4,6.646881117207778e-06,4.2959632265547806e-05,3.631275114834003e-05,1.1436655731034537e-05,2.2491030295547455e-05,1.105437456451292e-05,2.4658764602844736e-05,4.5342370871187047e-05,4.683546282379811e-05,5.3224982916380995e-05,0.7753259807627808,0.2360257355863248,0.3876629903813904,0.1180128677931624
25,2009_2,2009,2,5,1.2100458002335387e-05,4.553630381821907e-05,3.343584581588369e-05,2.8527612292791555e-05,3.936645162621756e-05,1.0838839333426004e-05,2.1098540718906255e-05,2.8527612292791555e-05,2.8527612292791555e-05,3.135824072137073e-05,1.1720520270927954,0.3799420442966688,0.5860260135463977,0.1899710221483344
25,2009_2,2009,2,6,0.0,2.635046113306983e-05,2.635046113306983e-05,1.149733463487069e-05,2.0118375315349823e-05,8.621040680479136e-06,1.5112908905225758e-05,3.0087468644887147e-05,3.717672308898169e-05,4.800615632849511e-05,0.7087892354041148,0.2318935065859586,0.3543946177020574,0.1159467532929793
25,2009_2,2009,2,7,0.0,2.4097546869728663e-05,2.4097546869728663e-05,1.2381133914269965e-05,1.969383354020491e-05,7.312699625934945e-06,1.2713723902190657e-05,2.70930754826505e-05,3.078508520135565e-05,4.737096117274672e-05,0.7827669376944749,0.2375403406586291,0.3913834688472374,0.1187701703293145
25,2009_2,2009,2,8,1.165786497860782e-05,2.484965955966403e-05,1.3191794581056213e-05,1.1696305932443916e-05,1.7522485981790227e-05,5.8261800493463104e-06,1.1696305932443916e-05,2.837223153622345e-05,3.2956432759770335e-05,4.882130755632428e-05,0.4002798081095517,0.1767843046550318,0.2001399040547758,0.0883921523275159
25,2009_2,2009,2,9,1.4411506146507373e-05,2.483546504408295e-05,1.0423958897575578e-05,1.338310362134061e-05,1.860779231543505e-05,5.224688694094435e-06,1.02152199775797e-05,2.0310285131539077e-05,2.6928511502784024e-05,4.186508821163297e-05,0.3870974783176519,0.1940207015732851,0.1935487391588259,0.0970103507866425
25,2009_2,2009,2,10,2.3574897449196096e-05,3.104144032283098e-05,7.466542873634886e-06,1.0129459193039117e-05,1.4263363552012526e-05,4.133904358973409e-06,1.0129459193039117e-05,2.1887965913128557e-05,2.9165759714161703e-05,4.13156992222297e-05,0.2560037162347408,0.141738271160691,0.1280018581173704,0.0708691355803455
26,2009_3,2009,3,1,0.0,7.017543859649122e-05,7.017543859649122e-05,2.383109277113464e-07,4.963492474190528e-05,4.939661381419393e-05,4.143768289453289e-05,9.071595245099472e-05,0.0001013540530626,0.0001515273461565,0.6923792041457159,0.4873669312823493,0.3461896020728579,0.2436834656411746
26,2009_3,2009,3,2,1.165786497860782e-05,6.82640453273261e-05,5.6606180348718286e-05,2.532830882678027e-05,4.770699736048533e-05,2.2378688533705066e-05,2.532830882678027e-05,5.26816878466347e-05,5.6081252225484626e-05,8.854485620078467e-05,1.0093601355605095,0.3990404572944907,0.5046800677802548,0.1995202286472453
26,2009_3,2009,3,3,3.85297064036372e-05,6.812453164384494e-05,2.959482524020774e-05,9.89008792703018e-06,2.995637027195497e-05,2.0066282344924785e-05,3.043922084989314e-05,4.4260640266860526e-05,5.610532584098645e-05,7.177820422314503e-05,0.5274869149514488,0.3576537885511365,0.2637434574757244,0.1788268942755682
26,2009_3,2009,3,4,2.3574897449196096e-05,4.714312653215161e-05,2.3568229082955515e-05,1.3551720379572166e-05,3.3442007256961345e-05,1.9890286877389175e-05,1.6998264255814458e-05,3.5721460599316967e-05,3.885113426827945e-05,5.715137942581082e-05,0.6066291120410897,0.5119615489226239,0.3033145560205448,0.2559807744613119
26,2009_3,2009,3,5,9.263719568681217e-06,2.863975484369854e-05,1.937603527501732e-05,9.166134186924167e-06,2.208770845812796e-05,1.2921574271203794e-05,2.2615018408210885e-05,4.4256085079986545e-05,4.675436781889255e-05,5.212930208068753e-05,0.4144219284510961,0.2763714894244047,0.207210964225548,0.1381857447122023
26,2009_3,2009,3,6,1.557891238419675e-05,3.466324655967278e-05,1.908433417547603e-05,1.0874883327905458e-05,1.8659410737964496e-05,7.784527410059038e-06,1.9198583924058257e-05,3.863568766636702e-05,4.439229165800019e-05,5.151602785852672e-05,0.4299019821392062,0.1753576379888498,0.2149509910696031,0.0876788189944249
26,2009_3,2009,3,7,9.75362347111952e-06,2.0185708518368996e-05,1.0432085047249477e-05,1.3636934410433677e-05,2.1367422857633387e-05,7.730488447199712e-06,1.3636934410433677e-05,2.7878692540181916e-05,3.541956913540075e-05,4.779604499864492e-05,0.2945288523236984,0.2182547285555015,0.1472644261618492,0.1091273642777507
26,2009_3,2009,3,8,1.6492669008625666e-05,2.618075191119489e-05,9.688082902569224e-06,1.6263930348479472e-05,2.3674677671991104e-05,7.410747323511632e-06,1.0892711453108276e-05,2.2458231238580253e-05,2.821609225730772e-05,4.650076092450012e-05,0.3433531055336019,0.2626425819681786,0.1716765527668009,0.1313212909840893
26,2009_3,2009,3,9,0.0,9.03744439147498e-06,9.03744439147498e-06,1.557740192821033e-05,2.2361109346066447e-05,6.783707417856118e-06,8.930520811002551e-06,1.8010307690671545e-05,2.3175194472152623e-05,3.80495484279356e-05,0.3899619656842317,0.2927141528847768,0.1949809828421158,0.1463570764423884
26,2009_3,2009,3,10,2.8164253928913426e-05,3.1070374398011494e-05,2.9061204690980716e-06,1.7557161734323733e-05,2.291323544144163e-05,5.3560737071178975e-06,7.364846228937171e-06,1.7557161734323733e-05,2.262306837677744e-05,3.7499807257148214e-05,0.1284582807556379,0.2367527524522669,0.0642291403778189,0.1183763762261334
27,2009_4,2009,4,1,0.0,9.059338668277217e-05,9.059338668277217e-05,7.168881428073312e-08,4.4211435179222635e-05,4.41397463649419e-05,4.899968801481186e-05,9.405812132107736e-05,0.0001042225858983,0.0001312271613119,0.8692298881463714,0.4235142122455158,0.4346149440731857,0.2117571061227579
27,2009_4,2009,4,2,0.0,5.0867287247571086e-05,5.0867287247571086e-05,1.6129514557878417e-05,3.549572785629827e-05,1.936621329841985e-05,3.2768317471027835e-05,5.771539533773623e-05,6.820643951890173e-05,8.880504983761072e-05,0.7457842339574766,0.2839352623450309,0.3728921169787383,0.1419676311725154
27,2009_4,2009,4,3,1.3339736406808602e-05,3.515123820236568e-05,2.1811501795557077e-05,1.086924809768899e-05,2.8926650342724447e-05,1.8057402245035457e-05,3.3214098453298544e-05,4.529036019609105e-05,5.699378334214125e-05,7.043136960667502e-05,0.3826996650603055,0.3168310855349692,0.1913498325301527,0.1584155427674846
27,2009_4,2009,4,4,1.0801002333016505e-05,2.863975484369854e-05,1.7838752510682034e-05,1.676317153975493e-05,2.9539855020683977e-05,1.2776683480929049e-05,2.132743222688711e-05,3.9594923229514784e-05,4.118483732690431e-05,6.105353166208819e-05,0.4331388362442003,0.3102278486500803,0.2165694181221001,0.1551139243250401
27,2009_4,2009,4,5,1.4411506146507373e-05,3.1070374398011494e-05,1.6658868251504123e-05,1.1321342417493317e-05,2.1898386092282283e-05,1.0577043674788968e-05,2.3076609857141875e-05,4.444540744583222e-05,4.827705250420894e-05,5.3833402367007874e-05,0.3450680475998768,0.2190905021359128,0.1725340237999384,0.1095452510679564
27,2009_4,2009,4,6,1.6492669008625666e-05,2.711643798470633e-05,1.0623768976080664e-05,1.854192586698035e-05,2.7015063850183063e-05,8.473137983202709e-06,1.854192586698035e-05,3.081681886675878e-05,4.21197144000157e-05,4.720194668863243e-05,0.2522279442634754,0.2011679828294265,0.1261139721317377,0.1005839914147132
27,2009_4,2009,4,7,9.465663306356191e-06,1.9688139864545596e-05,1.0222476558189403e-05,1.1288157459061292e-05,1.8673706802255272e-05,7.3855493431939805e-06,1.4796855837902704e-05,3.180521193930528e-05,4.346704199376771e-05,5.106811174215309e-05,0.2351776447004399,0.1699114778560942,0.1175888223502199,0.0849557389280471
27,2009_4,2009,4,8,7.378236048216773e-06,1.556320919598905e-05,8.184973147772277e-06,1.5611859628353414e-05,2.193796805661799e-05,6.326108428264577e-06,1.2643765871521164e-05,2.593411773015974e-05,3.362376102439102e-05,4.779947048726429e-05,0.2434282453362315,0.1881439861434761,0.1217141226681157,0.094071993071738
27,2009_4,2009,4,9,1.930576470133982e-05,2.483546504408295e-05,5.5297003427431295e-06,2.886485943740684e-05,3.212905550372663e-05,3.264196066319794e-06,1.4666364477872549e-05,2.886485943740684e-05,2.886485943740684e-05,3.599547614011831e-05,0.1915720516406542,0.1130854655086116,0.0957860258203271,0.0565427327543058
27,2009_4,2009,4,10,6.421617733939534e-05,6.884207627702051e-05,4.625898937625175e-06,1.207511422994358e-05,1.452109805467992e-05,2.44598382473634e-06,1.207511422994358e-05,2.754873787295996e-05,3.1611810855891437e-05,4.5874493067168185e-05,0.1463345127146695,0.0773756314020361,0.0731672563573347,0.038687815701018
28,2009_5,2009,5,1,0.0,6.884207627702051e-05,6.884207627702051e-05,2.493098857120239e-07,3.3864662705909415e-05,3.361535282019739e-05,4.035234783290608e-05,8.147756993395071e-05,0.0001026634279486,0.0001225948813261,0.6705608574791269,0.3274325969029377,0.3352804287395634,0.1637162984514688
28,2009_5,2009,5,2,0.0,5.0867287247571086e-05,5.0867287247571086e-05,9.847956911116166e-06,2.2565811697085825e-05,1.271785478596966e-05,4.0485890698878866e-05,5.194058343516303e-05,6.802757498568633e-05,8.276228279032512e-05,0.7477451203908718,0.1869514647353756,0.3738725601954359,0.0934757323676878
28,2009_5,2009,5,3,0.0,4.0019209220425806e-05,4.0019209220425806e-05,1.1494504460646038e-05,2.2832635210917012e-05,1.1338130750270974e-05,2.737320874931996e-05,4.5471820516411595e-05,4.734280338557421e-05,6.308686315093262e-05,0.8453071292482868,0.2394900584557653,0.4226535646241434,0.1197450292278826
28,2009_5,2009,5,4,1.420246081304354e-05,4.895361644841512e-05,3.475115563537158e-05,8.74706081846007e-06,1.7950760715184925e-05,9.203699896724855e-06,2.547557735885698e-05,4.418998808083806e-05,4.914229512768462e-05,5.22259482593887e-05,0.7071536961201941,0.1872867327993375,0.353576848060097,0.0936433663996687
28,2009_5,2009,5,5,0.0,3.095112816862175e-05,3.095112816862175e-05,1.5605755570407632e-05,2.290962254890913e-05,7.303866978501493e-06,1.5605755570407632e-05,2.846331932260715e-05,3.92766739271109e-05,4.72658160475821e-05,0.7880282384924043,0.1859594066456825,0.3940141192462021,0.0929797033228412
28,2009_5,2009,5,6,1.807566473257054e-05,4.125242357988531e-05,2.3176758847314775e-05,7.8703488773198e-06,1.39396732809084e-05,6.069324403588599e-06,1.8808433966224867e-05,3.425542045854893e-05,3.692761396666269e-05,5.519510496929036e-05,0.627626763761075,0.1643573399859474,0.3138133818805375,0.0821786699929737
28,2009_5,2009,5,7,6.0502290011676945e-06,2.3315729957215637e-05,1.7265500956047944e-05,1.1520218958051336e-05,1.442702730137961e-05,2.9068083433282737e-06,1.4488914057091314e-05,3.110927651683946e-05,3.524390278678629e-05,5.369750434246533e-05,0.4898861814623197,0.0824769141179818,0.2449430907311598,0.0412384570589909
28,2009_5,2009,5,8,9.222795060270964e-06,2.4809894185801296e-05,1.5587099125530333e-05,1.556341250394725e-05,1.7990481338434048e-05,2.4270688344867986e-06,1.4414800882288493e-05,2.145009133979062e-05,2.814242757213731e-05,3.6236571676994585e-05,0.5538647682605212,0.0862423409730915,0.2769323841302606,0.0431211704865457
28,2009_5,2009,5,9,1.3847922119286002e-05,2.8647549202165755e-05,1.4799627082879752e-05,1.3149335481663792e-05,1.5199616478919208e-05,2.0502809972554144e-06,1.3149335481663792e-05,2.2658497622518308e-05,3.0336687339299865e-05,4.5195974642928894e-05,0.4878458520323502,0.0675842083324425,0.2439229260161751,0.0337921041662212
28,2009_5,2009,5,10,9.970321675811669e-06,2.329807557895718e-05,1.3327753903145512e-05,1.313662527143332e-05,1.4742839454600442e-05,1.6062141831671207e-06,1.120254551004897e-05,2.034487984364517e-05,2.7326996473039437e-05,3.574016487563961e-05,0.4877138223476023,0.0587775603056778,0.2438569111738011,0.0293887801528389
29,2009_6,2009,6,1,0.0,4.969931911932806e-05,4.969931911932806e-05,1.5471637095046958e-06,2.7770583110732148e-05,2.622341940122745e-05,4.142878025512489e-05,7.162805512792398e-05,7.749950911584285e-05,0.0001206634379668,0.6412855989195971,0.3383688451759074,0.3206427994597985,0.1691844225879537
29,2009_6,2009,6,2,0.0,4.895361644841512e-05,4.895361644841512e-05,1.0518013498665485e-05,2.3825041238940095e-05,1.3307027740274612e-05,2.7378235770788527e-05,4.5017035038080414e-05,4.688964855928733e-05,5.6944099254982416e-05,1.0440175593663945,0.2837945719181322,0.5220087796831971,0.1418972859590661
29,2009_6,2009,6,3,0.0,3.4581733928139156e-05,3.4581733928139156e-05,6.56826409243733e-06,1.8392350900103316e-05,1.1824086807665986e-05,2.7275165933285652e-05,4.374839789591967e-05,4.866173939940495e-05,5.233234144748497e-05,0.7106555243391491,0.24298528892723,0.3553277621695745,0.121492644463615
29,2009_6,2009,6,4,1.2416576129132392e-05,4.206983592763988e-05,2.9653259798507487e-05,7.436150137520243e-06,1.8783549754071865e-05,1.1347399616551625e-05,1.907563930209855e-05,3.2083737493499224e-05,4.1773575801035115e-05,5.035122849612689e-05,0.7098568707583013,0.2716406100976025,0.3549284353791506,0.1358203050488012
29,2009_6,2009,6,5,1.5475564084310874e-05,3.85297064036372e-05,2.3054142319326327e-05,1.6165473263364325e-05,2.4633177203103597e-05,8.467703939739272e-06,1.6165473263364325e-05,2.251661769528859e-05,2.623411004446749e-05,4.242091309640467e-05,0.8787849970991569,0.322774583372041,0.4393924985495784,0.1613872916860205
29,2009_6,2009,6,6,4.348695826121746e-06,2.6679472813617204e-05,2.233077698749546e-05,1.499265007467934e-05,2.3127802646970597e-05,8.135152572291258e-06,1.499265007467934e-05,2.300510626360076e-05,2.5311357648726663e-05,3.3664270410176504e-05,0.88224335088635,0.3214032485017852,0.441121675443175,0.1607016242508926
29,2009_6,2009,6,7,7.975499266254067e-06,2.635046113306983e-05,1.837496186681576e-05,1.2968281249391008e-05,2.0741213575307403e-05,7.772932325916395e-06,1.2968281249391008e-05,1.996876851230048e-05,2.5153503942706275e-05,3.0631728296208875e-05,0.7305130095858443,0.309019862346864,0.3652565047929221,0.154509931173432
29,2009_6,2009,6,8,1.5475564084310874e-05,3.2274722437387036e-05,1.6799158353076162e-05,1.5179493465608604e-05,2.2908011234022123e-05,7.72851776841352e-06,1.1659377891077255e-05,1.5179493465608604e-05,2.0555100379702216e-05,2.49730348684438e-05,0.817274449784007,0.3759902713024592,0.4086372248920035,0.1879951356512296
29,2009_6,2009,6,9,0.0,1.595736192892591e-05,1.595736192892591e-05,1.6111851006365293e-05,2.112537998579811e-05,5.013528979432818e-06,9.90937745991497e-06,1.6111851006365293e-05,1.924603705093988e-05,2.6017813230015906e-05,0.8291245562237256,0.2604966916650502,0.4145622781118628,0.1302483458325251
29,2009_6,2009,6,10,1.2497396375755051e-05,2.839698991906858e-05,1.589959354331353e-05,1.1365310648756883e-05,1.438105219137542e-05,3.015741542618538e-06,1.1365310648756883e-05,2.028219436829736e-05,2.414865421226178e-05,3.175185671919594e-05,0.6584049530694059,0.1248823854162132,0.3292024765347029,0.0624411927081066
30,2009_7,2009,7,1,0.0,7.70594128072744e-05,7.70594128072744e-05,1.0912744335398875e-06,3.3576431783344734e-05,3.248515734980485e-05,4.064057875547076e-05,8.101376502525527e-05,0.0001029516588712,0.0001229388946805,0.7485009338571218,0.3155379690426232,0.3742504669285609,0.1577689845213116
30,2009_7,2009,7,2,0.0,6.78334011667345e-05,6.78334011667345e-05,1.074728939230075e-05,2.298450833722161e-05,1.223721894492086e-05,4.009066707423608e-05,5.123250220159388e-05,6.115516351805815e-05,8.162164947857839e-05,1.1092015336808705,0.200101156483825,0.5546007668404351,0.1000505782419125
30,2009_7,2009,7,3,0.0,5.270092226613966e-05,5.270092226613966e-05,8.860916299296546e-06,1.6594109127761424e-05,7.733192828464878e-06,3.361173483247555e-05,5.166993619956468e-05,5.35813294687298e-05,5.796656354556415e-05,0.983568768985026,0.1443262588879581,0.4917843844925129,0.072163129443979
30,2009_7,2009,7,4,6.646881117207778e-06,3.937627972909119e-05,3.2729398611883414e-05,1.1784584576756726e-05,1.9480822905796155e-05,7.696238329039428e-06,2.468098596189507e-05,4.3570879490168536e-05,4.757326739371211e-05,5.123396691792488e-05,0.6879787831476412,0.1617765344000034,0.3439893915738206,0.0808882672000017
30,2009_7,2009,7,5,1.5950998532508135e-05,4.4161808867691223e-05,2.821081033518309e-05,1.715353864298382e-05,2.3211262270215164e-05,6.057723627231344e-06,1.715353864298382e-05,2.799201473951346e-05,3.734586328489182e-05,4.563374102653712e-05,0.7553931775516275,0.1622060141178201,0.3776965887758137,0.08110300705891
30,2009_7,2009,7,6,1.420246081304354e-05,3.273027796188559e-05,1.852781714884205e-05,1.248380195261429e-05,1.8363125094326496e-05,5.879323141712206e-06,1.621860883381266e-05,3.059049135408862e-05,3.586975087508617e-05,4.9946706838499026e-05,0.516530410633847,0.1639075543676488,0.2582652053169235,0.0819537771838244
30,2009_7,2009,7,7,2.2351363433169423e-05,4.0709982087607885e-05,1.835861865443846e-05,2.281478759667168e-05,2.7083674387023497e-05,4.268886790351817e-06,1.34888854908455e-05,2.281478759667168e-05,2.281478759667168e-05,3.775270060172286e-05,0.8046806737362173,0.1871105208524746,0.4023403368681086,0.0935552604262373
30,2009_7,2009,7,8,1.6813190508393518e-05,2.8823012293014746e-05,1.2009821784621224e-05,1.3070886307970674e-05,1.592596045797442e-05,2.8550741500037477e-06,1.3070886307970674e-05,2.7308557981547692e-05,3.0221637619714983e-05,4.829021688142092e-05,0.3973914959785851,0.0944711926577152,0.1986957479892925,0.0472355963288576
30,2009_7,2009,7,9,9.75362347111952e-06,2.0185708518368996e-05,1.0432085047249477e-05,1.7241741064443083e-05,1.9824328584382077e-05,2.5825875199389934e-06,1.0594859947235304e-05,1.8067473995057957e-05,2.3603593408555903e-05,3.574458219277866e-05,0.4419702062596969,0.109415014707161,0.2209851031298484,0.0547075073535805
30,2009_7,2009,7,10,0.0,9.388084642971142e-06,9.388084642971142e-06,1.021865237324418e-05,1.1908409527504194e-05,1.6897571542600134e-06,1.424544237444128e-05,2.4120355838764236e-05,2.799914907569476e-05,3.571394981676189e-05,0.335298927034917,0.0603503038500138,0.1676494635174585,0.0301751519250069
31,2009_8,2009,8,1,0.0,6.913477825019876e-05,6.913477825019876e-05,6.688125220268613e-08,6.154409639504462e-05,6.147721514284193e-05,3.275549340173976e-05,7.793078069265537e-05,0.0001088459310197,0.0001458602383554,0.635161807175623,0.5648094932616609,0.3175809035878115,0.2824047466308304
31,2009_8,2009,8,2,1.1251436721919876e-05,6.513950711106286e-05,5.3888070389142983e-05,1.1729942287145374e-05,3.513476225463364e-05,2.3404819967488265e-05,3.29897693892113e-05,5.915149080966958e-05,6.856740512056636e-05,9.758261697413834e-05,0.7859138069231031,0.3413403194467415,0.3929569034615515,0.1706701597233707
31,2009_8,2009,8,3,1.3339736406808602e-05,5.729509840433151e-05,4.395536199752291e-05,8.266196158830756e-06,2.343102633904662e-05,1.5164830180215864e-05,3.870972245697637e-05,5.078598419976887e-05,6.332204033999969e-05,7.830807038575936e-05,0.6941558067540172,0.2394873901534161,0.3470779033770086,0.119743695076708
31,2009_8,2009,8,4,0.0,4.2959632265547806e-05,4.2959632265547806e-05,9.793756400917212e-06,1.9889640635217803e-05,1.0095884234300591e-05,2.9795483968529174e-05,4.9245137614980955e-05,5.0825049163009617e-05,6.426806097757411e-05,0.8452452673044093,0.1986399305177329,0.4226226336522046,0.0993199652588664
31,2009_8,2009,8,5,2.294735875900684e-05,4.470272686633885e-05,2.1755368107332008e-05,2.5106151074300693e-05,3.440780400399324e-05,9.30165292969255e-06,2.264742557706617e-05,3.073170310706962e-05,3.472697424620552e-05,4.011068707017357e-05,0.6264688640332416,0.2678509467524054,0.3132344320166208,0.1339254733762027
31,2009_8,2009,8,6,2.306645445528568e-05,3.901449388447808e-05,1.5948039429192405e-05,2.1752169089540226e-05,3.0506800222524697e-05,8.754631132984468e-06,1.7289821134401224e-05,2.801494060419243e-05,3.5025072842237183e-05,4.020798960119634e-05,0.4553320845620187,0.2499532598381108,0.2276660422810093,0.1249766299190554
31,2009_8,2009,8,7,3.323440558603889e-06,1.8931326612712383e-05,1.5607886054108497e-05,2.1717746032061698e-05,2.691511212590984e-05,5.197366093848146e-06,1.6511225948132066e-05,2.356380661565072e-05,3.5273531651659484e-05,4.282232641797243e-05,0.4424815243407646,0.1473446476858131,0.2212407621703823,0.0736723238429065
31,2009_8,2009,8,8,7.975499266254067e-06,2.3393454511427705e-05,1.5417955245173636e-05,1.0280663729194737e-05,1.3932608563007528e-05,3.651944833812793e-06,1.5599601233810873e-05,3.3210517969144086e-05,3.6546310178553034e-05,5.312148173650074e-05,0.4218744702227576,0.0999264991724366,0.2109372351113788,0.0499632495862183
31,2009_8,2009,8,9,1.0701367634783725e-05,1.7473556684217885e-05,6.77218904943416e-06,1.766854353357026e-05,2.1171195725400637e-05,3.5026521918303755e-06,1.1814142291850697e-05,2.225514234864127e-05,2.5971930806750977e-05,4.437589951170869e-05,0.2607503115507238,0.1348629879654507,0.1303751557753619,0.0674314939827253
31,2009_8,2009,8,10,1.2497396375755051e-05,1.5948539379601818e-05,3.451143003846767e-06,1.1393381861092823e-05,1.4508698622019163e-05,3.11531676092634e-06,1.1393381861092823e-05,2.891763945202274e-05,3.2634427910132444e-05,4.5935497244179906e-05,0.1057516011419107,0.0954610501984343,0.0528758005709553,0.0477305250992171
32,2009_9,2009,9,1,0.0,7.571837811234083e-05,7.571837811234083e-05,9.142972033838192e-07,3.0911409459585035e-05,2.9997112256201216e-05,3.980328033864239e-05,7.369474835621496e-05,0.0001017761776166,0.000117522611618,0.7439695603186005,0.2947360861713496,0.3719847801593002,0.1473680430856748
32,2009_9,2009,9,2,1.2843235467879069e-05,4.4161808867691223e-05,3.1318573399812156e-05,9.42078712838444e-06,2.1343025556802343e-05,1.1922238428417902e-05,3.595207284752917e-05,4.8990851396143125e-05,5.316336957544651e-05,8.039607116800364e-05,0.5891006091208453,0.2242566361693557,0.2945503045604226,0.1121283180846778
32,2009_9,2009,9,3,3.323440558603889e-06,2.863975484369854e-05,2.531631428509465e-05,8.318774931879671e-06,1.8255179198816394e-05,9.936404266936722e-06,2.8887947333335217e-05,4.869724258341879e-05,5.088103353168634e-05,5.5961831339999094e-05,0.4975589630923834,0.1952869974771403,0.2487794815461917,0.0976434987385701
32,2009_9,2009,9,4,1.5038272403266313e-05,3.785799466202275e-05,2.2819722258756437e-05,1.6392678898511117e-05,2.418943757722739e-05,7.796758678716277e-06,1.6392678898511117e-05,3.2597554415806734e-05,4.215435596088711e-05,4.598727139734623e-05,0.5413372292991429,0.1849573668246881,0.2706686146495714,0.092478683412344
32,2009_9,2009,9,5,0.0,2.1741020958344205e-05,2.1741020958344205e-05,1.1676090400591536e-05,1.819379930093e-05,6.517708900338464e-06,1.667491997101114e-05,3.1284207724947006e-05,3.454002413326436e-05,5.1136803272660925e-05,0.6294442897451871,0.1887001837402155,0.3147221448725935,0.0943500918701077
32,2009_9,2009,9,6,7.975499266254067e-06,2.937169427229368e-05,2.1396195006039612e-05,1.7141584778403182e-05,2.3508022597448936e-05,6.366437819045754e-06,1.7141584778403182e-05,2.281057524595715e-05,2.6162907490716963e-05,4.3556772115502686e-05,0.8178064694694709,0.2433383147994798,0.4089032347347354,0.1216691573997399
32,2009_9,2009,9,7,1.2843235467879069e-05,3.406226582192247e-05,2.1219030354043404e-05,1.4730972861568488e-05,1.984387487558579e-05,5.112902014017303e-06,1.4730972861568488e-05,2.3582463198456115e-05,2.729925165656582e-05,4.231376090963399e-05,0.7772751656707028,0.1872909220494175,0.3886375828353514,0.0936454610247087
32,2009_9,2009,9,8,1.66631951676734e-05,2.839698991906858e-05,1.1733794751395178e-05,8.633502800081018e-06,1.2087961790066778e-05,3.45445898998576e-06,1.607629213884665e-05,2.8283455246671212e-05,3.261476507627207e-05,3.758296829809912e-05,0.3597694088537759,0.1059170281284335,0.1798847044268879,0.0529585140642167
32,2009_9,2009,9,9,2.3574897449196096e-05,3.456738912509938e-05,1.0992491675903283e-05,1.2496673421201053e-05,1.4586178720437123e-05,2.089505299236074e-06,1.2496673421201053e-05,2.2468699554287743e-05,2.7483657207202756e-05,3.256361617795507e-05,0.3999646623820659,0.0760271925778665,0.1999823311910329,0.0380135962889332
32,2009_9,2009,9,10,1.3228727816590691e-05,2.329807557895718e-05,1.0069347762366484e-05,1.9530542849512535e-05,2.123414019665529e-05,1.7035973471427554e-06,9.48733902291026e-06,1.9530542849512535e-05,1.9530542849512535e-05,2.4908937573794263e-05,0.5155692721883461,0.0872273423360209,0.257784636094173,0.0436136711680104
33,2009_10,2009,10,1,0.0,7.421701053881549e-05,7.421701053881549e-05,3.266049033799556e-06,2.7129169627276696e-05,2.386312059347714e-05,4.358552017095073e-05,7.505762783842331e-05,0.0001053562569757,0.0001213048514503,0.7044385655796117,0.2264993202916823,0.3522192827898058,0.1132496601458411
33,2009_10,2009,10,2,0.0,5.783188271694185e-05,5.783188271694185e-05,7.957835050329665e-06,2.4576918999027688e-05,1.661908394869802e-05,2.812400326711197e-05,4.6147773348560595e-05,4.997205967996441e-05,6.721251603699966e-05,1.1572843522423135,0.3325675198327117,0.5786421761211568,0.1662837599163558
33,2009_10,2009,10,3,1.5475564084310874e-05,6.63437935381145e-05,5.086822945380363e-05,9.002437174065025e-06,1.807575096104761e-05,9.073313786982586e-06,2.87111580618078e-05,4.706375615001525e-05,5.004878068279733e-05,5.614125957776788e-05,1.0163730016960824,0.1812894073181936,0.5081865008480412,0.0906447036590968
33,2009_10,2009,10,4,0.0,5.047891874156056e-05,5.047891874156056e-05,1.2037462036140023e-05,1.842604676852135e-05,6.388584732381325e-06,2.194537026821664e-05,3.363510141643771e-05,4.462565562744334e-05,5.131139177536093e-05,1.131163632933107,0.1431594593414231,0.5655818164665535,0.0715797296707115
33,2009_10,2009,10,5,0.0,4.969931911932806e-05,4.969931911932806e-05,1.0745207480670184e-05,1.687719085717955e-05,6.1319833765093655e-06,1.8947808989283115e-05,3.279373923098635e-05,3.7349803340532074e-05,5.124734078666539e-05,1.3306447336871057,0.1641771261980093,0.6653223668435527,0.0820885630990046
