vine_id,month_index,birth,death,midlife,persistence
0,0.0,0.0,9.435742592942064e-05,4.717871296471032e-05,9.435742592942064e-05
0,0.7758067559916966,0.0,9.435742592942063e-05,4.7178712964710315e-05,9.435742592942063e-05
0,1.0,0.0,0.00010197838058331633,5.0989190291658166e-05,0.00010197838058331633
0,2.0,0.0,0.00016996396763886056,8.498198381943028e-05,0.00016996396763886056
0,3.0,0.0,0.00016996396763886056,8.498198381943028e-05,0.00016996396763886056
0,4.0,0.0,0.00016996396763886056,8.498198381943028e-05,0.00016996396763886056
0,5.0,0.0,0.0002379495546944048,0.0001189747773472024,0.0002379495546944048
0,6.0,0.0,0.00030593514174994904,0.00015296757087497452,0.00030593514174994904
0,7.0,0.0,0.00030593514174994904,0.00015296757087497452,0.00030593514174994904
0,8.0,0.0,0.0004079135223332653,0.00020395676116663266,0.0004079135223332653
0,9.0,0.0,0.0004758991093888096,0.0002379495546944048,0.0004758991093888096
0,10.0,0.0,0.0005098919029165817,0.00025494595145829086,0.0005098919029165817
0,11.0,0.0,0.0005098919029165817,0.00025494595145829086,0.0005098919029165817
0,12.0,0.0,0.00054338597384955,0.000271692986924775,0.00054338597384955
0,13.0,0.0,0.0005773475972151469,0.00028867379860757344,0.0005773475972151469
0,14.0,0.0,0.0006452708439463406,0.0003226354219731703,0.0006452708439463406
0,15.0,0.0,0.0006792324673119375,0.00033961623365596876,0.0006792324673119375
0,16.0,0.0,0.0006792324673119375,0.00033961623365596876,0.0006792324673119375
0,17.0,0.0,0.0006792324673119375,0.00033961623365596876,0.0006792324673119375
0,18.0,0.0,0.0006792324673119375,0.00033961623365596876,0.0006792324673119375
0,19.0,0.0,0.0007131940906775344,0.0003565970453387672,0.0007131940906775344
0,20.0,0.0,0.0007131940906775344,0.0003565970453387672,0.0007131940906775344
0,21.0,0.0,0.0007811173374087281,0.00039055866870436407,0.0007811173374087281
0,22.0,0.0,0.000815078960774325,0.0004075394803871625,0.000815078960774325
0,23.0,0.0,0.0008830022075055188,0.0004415011037527594,0.0008830022075055188
0,24.0,0.0,0.0008856189113699844,0.0004428094556849922,0.0008856189113699844
0,25.0,6.78334011667345e-05,0.0009537434430138292,0.0005107884220902819,0.0008859100418470948
0,26.0,6.78334011667345e-05,0.0010218679746576743,0.0005448506879122045,0.0009540345734909398
0,27.0,6.78334011667345e-05,0.0010559302404795968,0.0005618818208231657,0.0009880968393128622
0,28.0,6.78334011667345e-05,0.0010559302404795968,0.0005618818208231657,0.0009880968393128622
0,29.0,6.78334011667345e-05,0.001089992506301519,0.0005789129537341268,0.0010221591051347845
0,30.0,7.096392667060911e-05,0.0011240547721234416,0.0005975093493970253,0.0010530908454528325
0,31.0,7.096392667060911e-05,0.0011240547721234416,0.0005975093493970253,0.0010530908454528325
0,32.0,7.096392667060911e-05,0.001158117037945364,0.0006145404823079865,0.001087153111274755
0,33.0,7.096392667060911e-05,0.001158117037945364,0.0006145404823079865,0.001087153111274755
0,34.0,7.096392667060911e-05,0.001158117037945364,0.0006145404823079865,0.001087153111274755
0,35.0,7.096392667060911e-05,0.001158117037945364,0.0006145404823079865,0.001087153111274755
0,36.0,7.062811940860722e-05,0.001153324287652646,0.0006119762035306266,0.0010826961682440387
0,37.0,0.00011771353234767869,0.001153324287652646,0.0006355189100001623,0.0010356107553049672
0,38.0,0.00011771353234767869,0.001153324287652646,0.0006355189100001623,0.0010356107553049672
0,39.0,0.00011771353234767869,0.001153324287652646,0.0006355189100001623,0.0010356107553049672
0,40.0,0.00011771353234767869,0.0011872455902306649,0.0006524795612891718,0.0010695320578829862
0,41.0,0.00011771353234767869,0.0011872455902306649,0.0006524795612891718,0.0010695320578829862
0,42.0,0.00011771353234767869,0.0011872455902306649,0.0006524795612891718,0.0010695320578829862
0,43.0,0.00011771353234767869,0.0012211668928086838,0.0006694402125781813,0.0011034533604610051
0,44.0,0.00011771353234767869,0.0012211668928086838,0.0006694402125781813,0.0011034533604610051
0,45.0,0.00011771353234767869,0.0012550881953867028,0.0006864008638671908,0.001137374663039024
0,46.0,0.00011771353234767869,0.0012550881953867028,0.0006864008638671908,0.001137374663039024
0,47.0,0.00011771353234767869,0.0012890094979647218,0.0007033615151562003,0.001171295965617043
0,48.0,0.00011676241184437905,0.0013238738585831156,0.0007203181352137473,0.0012071114467387366
0,49.0,0.00011676241184437905,0.0013578193421365287,0.0007372908769904538,0.0012410569302921497
0,50.0,0.00011676241184437905,0.0013578193421365287,0.0007372908769904538,0.0012410569302921497
0,51.0,0.00011676241184437905,0.0014257103092433553,0.0007712363605438671,0.0013089478973989763
0,52.0,0.00014011489421325487,0.0014257103092433553,0.0007829126017283051,0.0012855954150301004
0,53.0,0.00014011489421325487,0.0014257103092433553,0.0007829126017283051,0.0012855954150301004
0,54.0,0.00014011489421325487,0.0014257103092433553,0.0007829126017283051,0.0012855954150301004
0,55.0,0.00014011489421325487,0.0015275467599035948,0.0008338308270584248,0.00138743186569034
0,56.0,0.00014011489421325487,0.001561492243457008,0.0008508035688351315,0.0014213773492437532
0,57.0,0.00014011489421325487,0.001561492243457008,0.0008508035688351315,0.0014213773492437532
0,58.0,0.00014011489421325487,0.0015954377270104212,0.000867776310611838,0.0014553228327971663
0,59.0,0.00014011489421325487,0.0016293832105638345,0.0008847490523885447,0.0014892683163505796
0,60.0,0.0001389564371569513,0.0016730401529636712,0.0009059982950603112,0.00153408371580672
0,61.0,0.0001389564371569513,0.0016730401529636712,0.0009059982950603112,0.00153408371580672
0,62.0,0.0001389564371569513,0.0016730401529636712,0.0009059982950603112,0.00153408371580672
0,63.0,0.0001389564371569513,0.0016730401529636712,0.0009059982950603112,0.00153408371580672
0,64.0,0.0001389564371569513,0.0016730401529636712,0.0009059982950603112,0.00153408371580672
0,65.0,0.0001389564371569513,0.0017413275061458617,0.0009401419716514065,0.0016023710689889105
0,66.0,0.0001389564371569513,0.0017413275061458617,0.0009401419716514065,0.0016023710689889105
0,67.0,0.0001389564371569513,0.0017754711827369571,0.0009572138099469542,0.0016365147455800059
0,68.0,0.0001389564371569513,0.0017754711827369571,0.0009572138099469542,0.0016365147455800059
0,69.0,0.0001389564371569513,0.0017754711827369571,0.0009572138099469542,0.0016365147455800059
0,70.0,0.0001389564371569513,0.0017754711827369571,0.0009572138099469542,0.0016365147455800059
0,71.0,0.0001389564371569513,0.0017754711827369571,0.0009572138099469542,0.0016365147455800059
0,72.0,0.00013737207225771001,0.0018512696915714835,0.0009943208819145968,0.0017138976193137735
0,73.0,0.00013737207225771001,0.0018512696915714835,0.0009943208819145968,0.0017138976193137735
0,74.0,0.00013737207225771001,0.001886199308393587,0.0010117856903256485,0.001748827236135877
0,75.0,0.00013737207225771001,0.0019560585420377937,0.0010467153071477518,0.0018186864697800837
0,76.0,0.00013737207225771001,0.0019909881588598974,0.0010641801155588037,0.0018536160866021874
0,77.0,0.00013737207225771001,0.0019909881588598974,0.0010641801155588037,0.0018536160866021874
0,78.0,0.00013737207225771001,0.0019909881588598974,0.0010641801155588037,0.0018536160866021874
0,79.0,0.00013737207225771001,0.0019909881588598974,0.0010641801155588037,0.0018536160866021874
0,80.0,0.00013737207225771001,0.0020259177756820007,0.0010816449239698554,0.0018885457034242908
0,81.0,0.00013737207225771001,0.002060847392504104,0.001099109732380907,0.001923475320246394
0,82.0,0.00018316276301028002,0.002095777009326208,0.001139469886168244,0.0019126142463159277
0,83.0,0.00018316276301028002,0.002095777009326208,0.001139469886168244,0.0019126142463159277
0,84.0,0.00018230294191372512,0.002090082558261051,0.001136192750087388,0.0019077796163473261
0,85.0,0.00018230294191372512,0.002090082558261051,0.001136192750087388,0.0019077796163473261
0,86.0,0.00018230294191372512,0.002124917267565402,0.0011536101047395636,0.0019426143256516771
0,87.0,0.00018230294191372512,0.002159751976869753,0.001171027459391739,0.001977449034956028
0,88.0,0.00018230294191372512,0.002159751976869753,0.001171027459391739,0.001977449034956028
0,89.0,0.00018230294191372512,0.002159751976869753,0.001171027459391739,0.001977449034956028
0,90.0,0.00018230294191372512,0.002159751976869753,0.001171027459391739,0.001977449034956028
0,91.0,0.00018230294191372512,0.002159751976869753,0.001171027459391739,0.001977449034956028
0,92.0,0.00018230294191372512,0.002159751976869753,0.001171027459391739,0.001977449034956028
0,93.0,0.00018230294191372512,0.0021945866861741038,0.0011884448140439144,0.0020122837442603787
0,94.0,0.00018230294191372512,0.0022294213954784548,0.00120586216869609,0.0020471184535647297
0,95.0,0.00018230294191372512,0.0022294213954784548,0.00120586216869609,0.0020471184535647297
0,96.0,0.00018182644665666622,0.002284629714245545,0.0012332280804511055,0.002102803267588879
0,97.0,0.00018182644665666622,0.002284629714245545,0.0012332280804511055,0.002102803267588879
0,98.0,0.00018182644665666622,0.0023197778636954765,0.0012508021551760713,0.0021379514170388105
0,99.0,0.00018182644665666622,0.0023197778636954765,0.0012508021551760713,0.0021379514170388105
0,100.0,0.00018182644665666622,0.0023197778636954765,0.0012508021551760713,0.0021379514170388105
0,101.0,0.00018182644665666622,0.0023197778636954765,0.0012508021551760713,0.0021379514170388105
0,102.0,0.00018182644665666622,0.0023549260131454077,0.0012683762299010369,0.0021730995664887417
0,103.0,0.00018182644665666622,0.0023549260131454077,0.0012683762299010369,0.0021730995664887417
0,104.0,0.00018182644665666622,0.0023549260131454077,0.0012683762299010369,0.0021730995664887417
0,105.0,0.00018182644665666622,0.0023549260131454077,0.0012683762299010369,0.0021730995664887417
0,106.0,0.00018182644665666622,0.0023549260131454077,0.0012683762299010369,0.0021730995664887417
0,107.0,0.00018182644665666622,0.0023549260131454077,0.0012683762299010369,0.0021730995664887417
0,108.0,0.00018181404968068906,0.0023992661068379085,0.0012905400782592987,0.0022174520571572195
0,109.0,0.00018181404968068906,0.0024345494319384657,0.0013081817408095774,0.0022527353822577767
0,110.0,0.00018181404968068906,0.0024345494319384657,0.0013081817408095774,0.0022527353822577767
0,111.0,0.00022726756210086134,0.0024345494319384657,0.0013309084970196635,0.0022072818698376045
0,112.0,0.00022726756210086134,0.0024345494319384657,0.0013309084970196635,0.0022072818698376045
0,113.0,0.0002499943183109475,0.0024345494319384657,0.0013422718751247066,0.0021845551136275183
