Unnamed: 0,2007_1,2007_2,2007_3,2007_4,2007_5,2007_6,2007_7,2007_8,2007_9,2007_10,2007_11,2007_12,2008_1,2008_2,2008_3,2008_4,2008_5,2008_6,2008_7,2008_8,2008_9,2008_10,2008_11,2008_12,2009_1,2009_2,2009_3,2009_4,2009_5,2009_6,2009_7,2009_8,2009_9,2009_10,2009_11,2009_12,2010_1,2010_2,2010_3,2010_4,2010_5,2010_6,2010_7,2010_8,2010_9,2010_10,2010_11,2010_12,2011_1,2011_2,2011_3,2011_4,2011_5,2011_6,2011_7,2011_8,2011_9,2011_10,2011_11,2011_12,2012_1,2012_2,2012_3,2012_4,2012_5,2012_6,2012_7,2012_8,2012_9,2012_10,2012_11,2012_12,2013_1,2013_2,2013_3,2013_4,2013_5,2013_6,2013_7,2013_8,2013_9,2013_10,2013_11,2013_12,2014_1,2014_2,2014_3,2014_4,2014_5,2014_6,2014_7,2014_8,2014_9,2014_10,2014_11,2014_12,2015_1,2015_2,2015_3,2015_4,2015_5,2015_6,2015_7,2015_8,2015_9,2015_10,2015_11,2015_12,2016_1,2016_2,2016_3,2016_4,2016_5,2016_6,2016_7,2016_8,2016_9,2016_10,2016_11,2016_12,2017_1,2017_2,2017_3,2017_4,2017_5,2017_6,2017_7,2017_8,2017_9,2017_10,2017_11,2017_12,2018_1,2018_2,2018_3,2018_4,2018_5,2018_6,2018_7,2018_8,2018_9,2018_10,2018_11,2018_12,2019_1,2019_2,2019_3,2019_4,2019_5,2019_6,2019_7,2019_8,2019_9,2019_10,2019_11,2019_12,2020_1,2020_2,2020_3,2020_4,2020_5,2020_6,2020_7,2020_8,2020_9,2020_10,2020_11,2020_12,2021_1,2021_2,2021_3,2021_4,2021_5,2021_6,2021_7,2021_8,2021_9,2021_10,2021_11,2021_12,2022_1,2022_2,2022_3,2022_4,2022_5,2022_6,2022_7,2022_8,2022_9,2022_10,2022_11,2022_12,2023_1,2023_2,2023_3,2023_4,2023_5,2023_6,2023_7,2023_8,2023_9,2023_10,2023_11,2023_12,2024_1,2024_2,2024_3,2024_4,2024_5,2024_6,2024_7,2024_8,2024_9
Adams,0.0,0.0,0.0,3.504099796762212e-05,0.0,0.0,0.0,0.0,3.504099796762212e-05,0.0,3.504099796762212e-05,0.00017520498983811058,3.4860210555671756e-05,6.972042111134351e-05,0.0,0.0,0.00010458063166701528,3.4860210555671756e-05,3.4860210555671756e-05,3.4860210555671756e-05,0.0,0.0,3.4860210555671756e-05,0.0,0.00010526315789473685,0.0,7.017543859649122e-05,3.508771929824561e-05,3.508771929824561e-05,3.508771929824561e-05,3.508771929824561e-05,3.508771929824561e-05,0.0,0.0,0.0,3.508771929824561e-05,0.0,0.0,0.0,3.505328098710039e-05,0.0,3.505328098710039e-05,7.010656197420079e-05,0.0,0.0,0.0,3.505328098710039e-05,0.0,3.5160507717731446e-05,3.5160507717731446e-05,0.0,0.0,0.0,0.0,7.032101543546289e-05,0.0,3.5160507717731446e-05,3.5160507717731446e-05,3.5160507717731446e-05,0.0,0.0,0.0,0.0,0.0001415177781708827,3.5379444542720676e-05,0.0,7.075888908544135e-05,0.0,3.5379444542720676e-05,3.5379444542720676e-05,7.075888908544135e-05,7.075888908544135e-05,0.0,3.564808213318123e-05,0.0,3.564808213318123e-05,3.564808213318123e-05,0.0,0.0,7.129616426636246e-05,3.564808213318123e-05,0.0,0.00014259232853272493,0.0,0.0,7.13852303958311e-05,0.0,3.569261519791555e-05,0.0,3.569261519791555e-05,3.569261519791555e-05,0.00010707784559374665,0.0,3.569261519791555e-05,0.0,3.569261519791555e-05,7.177462766911897e-05,0.0,3.5887313834559486e-05,0.0,7.177462766911897e-05,7.177462766911897e-05,0.0,0.0,0.00010766194150367844,0.0,3.5887313834559486e-05,7.177462766911897e-05,7.206168480219068e-05,3.603084240109534e-05,3.603084240109534e-05,7.206168480219068e-05,3.603084240109534e-05,3.603084240109534e-05,0.0,3.603084240109534e-05,7.206168480219068e-05,7.206168480219068e-05,0.0,0.0,3.613630614678568e-05,0.0,7.227261229357136e-05,7.227261229357136e-05,7.227261229357136e-05,0.0,0.0001445452245871427,7.227261229357136e-05,0.0,3.613630614678568e-05,0.0,0.00010840891844035702,3.623057135611029e-05,0.0,7.246114271222058e-05,0.00010869171406833085,0.0,3.623057135611029e-05,3.623057135611029e-05,3.623057135611029e-05,0.0,0.0,7.246114271222058e-05,3.623057135611029e-05,3.6302911493501776e-05,0.0001452116459740071,7.260582298700355e-05,3.6302911493501776e-05,3.6302911493501776e-05,3.6302911493501776e-05,7.260582298700355e-05,0.0,0.0,3.6302911493501776e-05,0.0,3.6302911493501776e-05,3.644314868804665e-05,3.644314868804665e-05,0.0,0.0,0.00010932944606413994,0.00010932944606413994,3.644314868804665e-05,0.0001457725947521866,0.0,3.644314868804665e-05,0.0,3.644314868804665e-05,0.0,0.00010879814317835642,3.626604772611881e-05,0.0,3.626604772611881e-05,0.0,0.00014506419090447523,7.253209545223762e-05,3.626604772611881e-05,7.253209545223762e-05,0.0,7.253209545223762e-05,3.641793218981026e-05,0.0,0.0,0.00010925379656943078,7.283586437962052e-05,0.00010925379656943078,0.0,0.0,0.00010925379656943078,0.00014567172875924104,7.283586437962052e-05,0.0,7.267177791504669e-05,0.0,0.0,0.0,7.267177791504669e-05,0.0,0.00010900766687257003,0.0,0.0,0.0,0.00014534355583009339,0.0,3.6335888957523346e-05,7.267177791504669e-05,0.0,7.267177791504669e-05,0.0,0.0,0.0,0.0,0.0
Allen,0.0,2.8111734775152976e-05,0.0,9.370578258384325e-06,0.0,9.370578258384325e-06,0.0,0.0,9.370578258384325e-06,0.0,1.874115651676865e-05,0.0,0.0,9.365663604094668e-06,9.365663604094668e-06,2.8096990812284005e-05,1.8731327208189337e-05,0.0,9.365663604094668e-06,3.746265441637867e-05,9.365663604094668e-06,9.365663604094668e-06,1.8731327208189337e-05,9.365663604094668e-06,0.0,0.0,2.8164253928913422e-05,9.388084642971142e-06,0.0,0.0,9.388084642971142e-06,9.388084642971142e-06,0.0,1.8776169285942284e-05,0.0,0.0,1.880706769604017e-05,9.403533848020085e-06,0.0,0.0,9.403533848020085e-06,1.880706769604017e-05,0.0,0.0,1.880706769604017e-05,9.403533848020085e-06,0.0,9.403533848020085e-06,9.435386473429951e-06,0.0,1.8870772946859902e-05,9.435386473429951e-06,9.435386473429951e-06,9.435386473429951e-06,0.0,0.0,0.0,0.0,1.8870772946859902e-05,2.8306159420289855e-05,9.500465522810618e-06,1.9000931045621236e-05,9.500465522810618e-06,2.8501396568431854e-05,1.9000931045621236e-05,9.500465522810618e-06,1.9000931045621236e-05,9.500465522810618e-06,2.8501396568431854e-05,2.8501396568431854e-05,9.500465522810618e-06,1.9000931045621236e-05,1.9032936496607377e-05,9.516468248303689e-06,0.0,1.9032936496607377e-05,9.516468248303689e-06,0.0,3.8065872993214755e-05,9.516468248303689e-06,9.516468248303689e-06,1.9032936496607377e-05,1.9032936496607377e-05,1.9032936496607377e-05,9.532979342033765e-06,1.906595868406753e-05,3.813191736813506e-05,0.0,9.532979342033765e-06,1.906595868406753e-05,1.906595868406753e-05,0.0,9.532979342033765e-06,9.532979342033765e-06,0.0,9.532979342033765e-06,2.8802949422020816e-05,2.8802949422020816e-05,0.0,2.8802949422020816e-05,0.0,2.8802949422020816e-05,1.920196628134721e-05,2.8802949422020816e-05,1.920196628134721e-05,2.8802949422020816e-05,0.0,2.8802949422020816e-05,1.9284543438434095e-05,2.8926815157651144e-05,3.856908687686819e-05,1.9284543438434095e-05,9.642271719217048e-06,9.642271719217048e-06,2.8926815157651144e-05,1.9284543438434095e-05,3.856908687686819e-05,1.9284543438434095e-05,1.9284543438434095e-05,4.8211358596085236e-05,6.78327438344881e-05,5.8142351858132664e-05,5.8142351858132664e-05,1.9380783952710888e-05,3.8761567905421776e-05,3.8761567905421776e-05,3.8761567905421776e-05,1.9380783952710888e-05,4.845195988177722e-05,9.690391976355444e-06,3.8761567905421776e-05,2.9071175929066332e-05,1.9460742816553307e-05,1.9460742816553307e-05,3.892148563310661e-05,9.730371408276653e-06,1.9460742816553307e-05,0.0,9.730371408276653e-06,1.9460742816553307e-05,2.919111422482996e-05,0.0,0.0,9.730371408276653e-06,9.758287225426193e-06,1.9516574450852386e-05,0.0,1.9516574450852386e-05,9.758287225426193e-06,9.758287225426193e-06,1.9516574450852386e-05,9.758287225426193e-06,1.9516574450852386e-05,9.758287225426193e-06,9.758287225426193e-06,3.903314890170477e-05,4.895960832313341e-05,1.9583843329253367e-05,3.916768665850673e-05,4.895960832313341e-05,7.833537331701347e-05,9.791921664626683e-06,2.937576499388005e-05,1.9583843329253367e-05,2.937576499388005e-05,2.937576499388005e-05,2.937576499388005e-05,2.937576499388005e-05,2.9474180617778827e-05,0.0,1.9649453745185886e-05,1.9649453745185886e-05,3.929890749037177e-05,1.9649453745185886e-05,4.912363436296471e-05,3.929890749037177e-05,3.929890749037177e-05,3.929890749037177e-05,5.894836123555765e-05,1.9649453745185886e-05,3.956596140340465e-05,9.891490350851163e-06,2.9674471052553488e-05,2.9674471052553488e-05,3.956596140340465e-05,3.956596140340465e-05,5.9348942105106975e-05,1.9782980701702326e-05,9.891490350851163e-06,0.0001088063938593628,1.9782980701702326e-05,6.924043245595814e-05,3.966758563240048e-05,5.950137844860072e-05,0.0,0.0,1.983379281620024e-05,3.966758563240048e-05,3.966758563240048e-05,0.0,0.0,4.9584482040500606e-05,0.0,2.975068922430036e-05,5.950137844860072e-05,0.0,2.975068922430036e-05,0.0,0.0,9.91689640810012e-06,0.0,0.0,0.0
Ashland,1.8676228895861346e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.8676228895861346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869193816706854e-05,0.0,0.0,0.0,0.0,0.0,3.751993246412157e-05,1.8759966232060783e-05,1.8759966232060783e-05,0.0,0.0,1.8759966232060783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6293627561360054e-05,0.0,1.876454252045335e-05,0.0,1.876454252045335e-05,0.0,1.876454252045335e-05,1.876454252045335e-05,0.0,1.876454252045335e-05,0.0,0.0,0.0,0.0,0.0,3.764139047296407e-05,0.0,3.764139047296407e-05,1.8820695236482035e-05,0.0,0.0,1.8820695236482035e-05,0.0,0.0,0.0,1.8859384429692215e-05,0.0,0.0,1.8859384429692215e-05,0.0,3.771876885938443e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.892362425251684e-05,1.892362425251684e-05,1.892362425251684e-05,1.892362425251684e-05,0.0,0.0,0.0,1.892362425251684e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8956627236882015e-05,0.0,1.8956627236882015e-05,0.0,7.582650894752806e-05,0.0,3.791325447376403e-05,1.8938676565281616e-05,1.8938676565281616e-05,0.0,1.8938676565281616e-05,1.8938676565281616e-05,1.8938676565281616e-05,0.0,0.0,0.0,1.8938676565281616e-05,1.8938676565281616e-05,0.0,1.8912887241366268e-05,0.0,0.0,1.8912887241366268e-05,1.8912887241366268e-05,5.67386617240988e-05,3.7825774482732535e-05,7.565154896546507e-05,5.67386617240988e-05,1.8912887241366268e-05,0.0,0.0,0.0,0.0,1.8881462180431253e-05,0.0,3.7762924360862507e-05,1.8881462180431253e-05,3.7762924360862507e-05,0.0,0.0,3.7762924360862507e-05,1.8881462180431253e-05,1.8881462180431253e-05,3.779503751157473e-05,0.0,0.0,0.0,3.779503751157473e-05,0.0,1.8897518755787366e-05,3.779503751157473e-05,1.8897518755787366e-05,0.0,0.0,0.0,0.0,0.0,1.904362895393346e-05,0.0,0.0,3.808725790786692e-05,5.7130886861800384e-05,0.0,0.0,0.0,0.0,1.904362895393346e-05,1.9058509624547362e-05,1.9058509624547362e-05,0.0,3.8117019249094724e-05,3.8117019249094724e-05,1.9058509624547362e-05,3.8117019249094724e-05,5.717552887364208e-05,5.717552887364208e-05,3.8117019249094724e-05,3.8117019249094724e-05,3.8117019249094724e-05,5.748998716056953e-05,1.9163329053523178e-05,3.8326658107046355e-05,5.748998716056953e-05,0.0,1.9163329053523178e-05,0.0,3.8326658107046355e-05,0.0,7.665331621409271e-05,0.0,0.0,1.9221897585729664e-05,1.9221897585729664e-05,1.9221897585729664e-05,0.0,1.9221897585729664e-05,5.7665692757188986e-05,7.688759034291866e-05,5.7665692757188986e-05,3.844379517145933e-05,1.9221897585729664e-05,3.844379517145933e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.832151753209427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.832151753209427e-05,1.9160758766047134e-05,0.0,0.0,0.0,0.0
Ashtabula,9.788950232977016e-06,0.0,1.957790046595403e-05,0.0,9.788950232977016e-06,9.788950232977016e-06,0.0,9.788950232977016e-06,9.788950232977016e-06,9.788950232977016e-06,9.788950232977016e-06,0.0,9.820674483923556e-06,9.820674483923556e-06,9.820674483923556e-06,9.820674483923556e-06,1.9641348967847112e-05,9.820674483923556e-06,1.9641348967847112e-05,1.9641348967847112e-05,9.820674483923556e-06,9.820674483923556e-06,9.820674483923556e-06,2.9462023451770667e-05,2.9532209796818398e-05,0.0,0.0,1.9688139864545596e-05,0.0,9.844069932272798e-06,3.937627972909119e-05,0.0,9.844069932272798e-06,0.0,1.9688139864545596e-05,1.9688139864545596e-05,2.9576756612869833e-05,1.9717837741913222e-05,1.9717837741913222e-05,3.9435675483826443e-05,2.9576756612869833e-05,9.858918870956611e-06,1.9717837741913222e-05,0.0,9.858918870956611e-06,1.9717837741913222e-05,9.858918870956611e-06,0.0,0.0,0.0,0.0,1.976226001205498e-05,0.0,9.88113000602749e-06,3.952452002410996e-05,2.9643390018082467e-05,9.88113000602749e-06,1.976226001205498e-05,6.916791004219243e-05,0.0,0.0,2.9862631893290862e-05,5.9725263786581725e-05,9.954210631096954e-06,4.977105315548477e-05,2.9862631893290862e-05,1.9908421262193907e-05,1.9908421262193907e-05,1.9908421262193907e-05,0.0,1.9908421262193907e-05,9.954210631096954e-06,9.99520230289461e-06,0.0,4.9976011514473054e-05,2.9985606908683833e-05,9.99520230289461e-06,0.0,9.99520230289461e-06,9.99520230289461e-06,1.999040460578922e-05,9.99520230289461e-06,2.9985606908683833e-05,3.998080921157844e-05,3.0176532716390887e-05,0.0,3.0176532716390887e-05,3.0176532716390887e-05,4.023537695518785e-05,3.0176532716390887e-05,0.0,3.0176532716390887e-05,3.0176532716390887e-05,2.0117688477593926e-05,5.029422119398481e-05,1.0058844238796963e-05,1.0113575452329662e-05,2.0227150904659324e-05,2.0227150904659324e-05,0.0,1.0113575452329662e-05,0.0,2.0227150904659324e-05,1.0113575452329662e-05,3.0340726356988985e-05,0.0,4.045430180931865e-05,6.068145271397797e-05,4.053177691309987e-05,3.0398832684824903e-05,4.053177691309987e-05,4.053177691309987e-05,3.0398832684824903e-05,5.066472114137484e-05,4.053177691309987e-05,5.066472114137484e-05,2.0265888456549934e-05,3.0398832684824903e-05,2.0265888456549934e-05,4.053177691309987e-05,1.0165390910107447e-05,6.099234546064469e-05,3.0496172730322345e-05,8.132312728085958e-05,4.066156364042979e-05,1.0165390910107447e-05,0.0,5.0826954550537244e-05,3.0496172730322345e-05,3.0496172730322345e-05,5.0826954550537244e-05,4.066156364042979e-05,3.054429941558574e-05,2.036286627705716e-05,2.036286627705716e-05,2.036286627705716e-05,1.018143313852858e-05,7.127003196970005e-05,3.054429941558574e-05,2.036286627705716e-05,3.054429941558574e-05,4.072573255411432e-05,1.018143313852858e-05,1.018143313852858e-05,2.043882149755245e-05,6.131646449265736e-05,4.08776429951049e-05,1.0219410748776226e-05,2.043882149755245e-05,2.043882149755245e-05,3.065823224632868e-05,2.043882149755245e-05,3.065823224632868e-05,1.0219410748776226e-05,6.131646449265736e-05,2.043882149755245e-05,4.102774501256475e-05,2.0513872506282374e-05,3.077080875942356e-05,2.0513872506282374e-05,4.102774501256475e-05,8.20554900251295e-05,2.0513872506282374e-05,1.0256936253141187e-05,8.20554900251295e-05,2.0513872506282374e-05,5.1284681265705936e-05,3.077080875942356e-05,3.078849331376553e-05,6.157698662753107e-05,3.078849331376553e-05,6.157698662753107e-05,2.0525662209177024e-05,4.105132441835405e-05,4.105132441835405e-05,2.0525662209177024e-05,2.0525662209177024e-05,2.0525662209177024e-05,2.0525662209177024e-05,3.078849331376553e-05,2.0627062706270627e-05,2.0627062706270627e-05,4.1254125412541255e-05,4.1254125412541255e-05,3.094059405940594e-05,2.0627062706270627e-05,4.1254125412541255e-05,4.1254125412541255e-05,4.1254125412541255e-05,4.1254125412541255e-05,4.1254125412541255e-05,2.0627062706270627e-05,0.0,3.097733491661934e-05,3.097733491661934e-05,4.130311322215912e-05,6.195466983323868e-05,0.0,3.097733491661934e-05,2.065155661107956e-05,4.130311322215912e-05,6.195466983323868e-05,2.065155661107956e-05,0.0,5.16288915276989e-05,3.097733491661934e-05,0.0,0.0,0.0,2.065155661107956e-05,3.097733491661934e-05,2.065155661107956e-05,0.0
Athens,4.6800411843624226e-05,3.120027456241615e-05,1.5600137281208075e-05,3.120027456241615e-05,1.5600137281208075e-05,1.5600137281208075e-05,4.6800411843624226e-05,3.120027456241615e-05,3.120027456241615e-05,6.24005491248323e-05,0.0,0.0,1.5492826821181793e-05,1.5492826821181793e-05,1.5492826821181793e-05,1.5492826821181793e-05,6.197130728472717e-05,0.0,1.5492826821181793e-05,1.5492826821181793e-05,4.647848046354538e-05,0.0,1.5492826821181793e-05,0.0,4.642669225293262e-05,1.5475564084310874e-05,3.095112816862175e-05,0.0,3.095112816862175e-05,1.5475564084310874e-05,0.0,0.0,1.5475564084310874e-05,1.5475564084310874e-05,0.0,0.0,1.5361691014946924e-05,1.5361691014946924e-05,0.0,0.0,1.5361691014946924e-05,0.0,1.5361691014946924e-05,1.5361691014946924e-05,3.072338202989385e-05,1.5361691014946924e-05,0.0,1.5361691014946924e-05,3.091142331648661e-05,1.5455711658243305e-05,1.5455711658243305e-05,1.5455711658243305e-05,4.636713497472991e-05,0.0,1.5455711658243305e-05,1.5455711658243305e-05,0.0,0.0,3.091142331648661e-05,1.5455711658243305e-05,0.0,1.5642353235620767e-05,1.5642353235620767e-05,1.5642353235620767e-05,0.0,1.5642353235620767e-05,1.5642353235620767e-05,4.69270597068623e-05,1.5642353235620767e-05,3.1284706471241534e-05,0.0,1.5642353235620767e-05,1.572055147694581e-05,1.572055147694581e-05,0.0,0.0,0.0,3.144110295389162e-05,3.144110295389162e-05,0.0,3.144110295389162e-05,3.144110295389162e-05,0.0,0.0,0.0,1.5747535510692576e-05,1.5747535510692576e-05,1.5747535510692576e-05,0.0,0.0,1.5747535510692576e-05,1.5747535510692576e-05,1.5747535510692576e-05,3.149507102138515e-05,0.0,1.5747535510692576e-05,1.5550648462040868e-05,3.1101296924081736e-05,1.5550648462040868e-05,3.1101296924081736e-05,0.0,3.1101296924081736e-05,0.0,0.0,1.5550648462040868e-05,1.5550648462040868e-05,0.0,1.5550648462040868e-05,0.0,0.0,1.551686683424883e-05,3.103373366849766e-05,0.0,3.103373366849766e-05,1.551686683424883e-05,1.551686683424883e-05,0.0,3.103373366849766e-05,3.103373366849766e-05,0.0,0.0,4.664396660291991e-05,0.0,1.554798886763997e-05,1.554798886763997e-05,0.0,1.554798886763997e-05,1.554798886763997e-05,3.109597773527994e-05,3.109597773527994e-05,0.0,0.0,1.5850372483753367e-05,1.5850372483753367e-05,0.0,4.75511174512601e-05,0.0,3.1700744967506735e-05,0.0,4.75511174512601e-05,1.5850372483753367e-05,0.0,1.5850372483753367e-05,0.0,0.0,1.59522708057492e-05,0.0,0.0,1.59522708057492e-05,0.0,1.59522708057492e-05,1.59522708057492e-05,0.0,0.0,4.7856812417247595e-05,0.0,1.60274389755261e-05,1.60274389755261e-05,0.0,0.0,6.41097559021044e-05,3.20548779510522e-05,4.80823169265783e-05,6.41097559021044e-05,1.60274389755261e-05,1.60274389755261e-05,3.20548779510522e-05,0.0,6.768647624204685e-05,3.384323812102342e-05,8.460809530255854e-05,3.384323812102342e-05,5.076485718153513e-05,5.076485718153513e-05,1.692161906051171e-05,0.0,1.692161906051171e-05,6.768647624204685e-05,6.768647624204685e-05,3.384323812102342e-05,6.570194313496822e-05,0.0,1.6425485783742055e-05,3.285097156748411e-05,6.570194313496822e-05,3.285097156748411e-05,3.285097156748411e-05,3.285097156748411e-05,3.285097156748411e-05,6.570194313496822e-05,6.570194313496822e-05,1.6425485783742055e-05,0.0,3.189487449366887e-05,6.378974898733774e-05,1.5947437246834434e-05,0.0,4.78423117405033e-05,0.0,4.78423117405033e-05,0.0,1.5947437246834434e-05,0.0,3.189487449366887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auglaize,2.175000543750136e-05,0.0,0.0,0.0,2.175000543750136e-05,0.0,0.0,0.0,2.175000543750136e-05,0.0,0.0,2.175000543750136e-05,0.0,4.3320986852080494e-05,0.0,2.1660493426040247e-05,0.0,0.0,2.1660493426040247e-05,2.1660493426040247e-05,0.0,0.0,0.0,2.1660493426040247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348204191668841e-05,2.1741020958344205e-05,0.0,0.0,2.1741020958344205e-05,2.1771314116520073e-05,0.0,0.0,2.1771314116520073e-05,0.0,2.1771314116520073e-05,2.1771314116520073e-05,0.0,0.0,0.0,0.0,0.0,2.1811677972386417e-05,0.0,2.1811677972386417e-05,2.1811677972386417e-05,2.1811677972386417e-05,0.0,0.0,0.0,0.0,2.1811677972386417e-05,4.3623355944772835e-05,0.0,2.1763732915469663e-05,2.1763732915469663e-05,2.1763732915469663e-05,0.0,4.3527465830939325e-05,0.0,0.0,4.3527465830939325e-05,2.1763732915469663e-05,0.0,2.1763732915469663e-05,0.0,0.0,2.1714112001389702e-05,2.1714112001389702e-05,0.0,2.1714112001389702e-05,4.3428224002779404e-05,0.0,2.1714112001389702e-05,0.0,0.0,2.1714112001389702e-05,0.0,0.0,0.0,6.513102190573371e-05,0.0,0.0,0.0,0.0,0.0,4.3420681270489134e-05,2.1710340635244567e-05,0.0,0.0,0.0,2.1677396978170862e-05,2.1677396978170862e-05,0.0,4.3354793956341724e-05,0.0,2.1677396978170862e-05,8.670958791268345e-05,2.1677396978170862e-05,2.1677396978170862e-05,4.3354793956341724e-05,2.1677396978170862e-05,0.0,0.0,2.163565556036348e-05,0.0,0.0,2.163565556036348e-05,2.163565556036348e-05,2.163565556036348e-05,0.0,0.0,0.0,0.0,0.0,2.160947359322327e-05,4.321894718644654e-05,0.0,4.321894718644654e-05,2.160947359322327e-05,0.0,2.160947359322327e-05,0.0,0.0,0.0,2.160947359322327e-05,0.0,2.158894645941278e-05,4.317789291882556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1610874592094742e-05,2.1610874592094742e-05,0.0,2.1610874592094742e-05,4.3221749184189483e-05,4.3221749184189483e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1518333620244447e-05,0.0,0.0,2.1518333620244447e-05,0.0,4.3036667240488894e-05,0.0,0.0,0.0,4.3036667240488894e-05,4.323856880337261e-05,4.323856880337261e-05,2.1619284401686305e-05,0.0,0.0,0.0,2.1619284401686305e-05,0.0,2.1619284401686305e-05,0.0,2.1619284401686305e-05,0.0,2.1764680276846732e-05,4.3529360553693465e-05,2.1764680276846732e-05,0.0,2.1764680276846732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343105320304018e-05,0.0,0.0,0.0,0.0,0.0,2.171552660152009e-05,0.0,0.0,0.0,0.0,0.0,0.0
Belmont,0.0,0.0,0.0,0.0,0.0,0.0,1.419849495953429e-05,1.419849495953429e-05,1.419849495953429e-05,0.0,0.0,0.0,0.0,1.4213428847575189e-05,0.0,2.8426857695150378e-05,2.8426857695150378e-05,1.4213428847575189e-05,0.0,0.0,0.0,0.0,2.8426857695150378e-05,1.4213428847575189e-05,1.4196680816025213e-05,0.0,0.0,0.0,1.4196680816025213e-05,1.4196680816025213e-05,1.4196680816025213e-05,1.4196680816025213e-05,0.0,1.4196680816025213e-05,1.4196680816025213e-05,1.4196680816025213e-05,1.4215853519845331e-05,1.4215853519845331e-05,0.0,0.0,0.0,1.4215853519845331e-05,1.4215853519845331e-05,0.0,1.4215853519845331e-05,0.0,1.4215853519845331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.425191688282074e-05,1.425191688282074e-05,1.425191688282074e-05,1.425191688282074e-05,0.0,1.425191688282074e-05,0.0,1.4329111021952199e-05,0.0,4.298733306585659e-05,0.0,0.0,1.4329111021952199e-05,2.8658222043904397e-05,1.4329111021952199e-05,0.0,0.0,1.4329111021952199e-05,0.0,1.4351526284820391e-05,1.4351526284820391e-05,1.4351526284820391e-05,0.0,0.0,2.8703052569640782e-05,2.8703052569640782e-05,0.0,1.4351526284820391e-05,0.0,4.3054578854461175e-05,1.4385177513090512e-05,0.0,4.315553253927153e-05,0.0,1.4385177513090512e-05,7.192588756545256e-05,2.8770355026181024e-05,0.0,0.0,0.0,1.4385177513090512e-05,1.4385177513090512e-05,4.3379556660930925e-05,1.4459852220310309e-05,1.4459852220310309e-05,1.4459852220310309e-05,0.0,2.8919704440620618e-05,2.8919704440620618e-05,0.0,2.8919704440620618e-05,2.8919704440620618e-05,7.229926110155155e-05,0.0,2.9066387629345423e-05,2.9066387629345423e-05,0.0,1.4533193814672712e-05,1.4533193814672712e-05,0.0,5.813277525869085e-05,2.9066387629345423e-05,4.359958144401814e-05,1.4533193814672712e-05,5.813277525869085e-05,4.359958144401814e-05,5.8593463899102054e-05,4.394509792432654e-05,0.0,1.4648365974775514e-05,2.9296731949551027e-05,2.9296731949551027e-05,2.9296731949551027e-05,0.0,0.0,4.394509792432654e-05,2.9296731949551027e-05,1.4648365974775514e-05,1.476843100189036e-05,0.0,1.476843100189036e-05,2.953686200378072e-05,1.476843100189036e-05,4.430529300567108e-05,2.953686200378072e-05,2.953686200378072e-05,5.907372400756144e-05,4.430529300567108e-05,0.0,5.907372400756144e-05,2.9750836742283376e-05,5.950167348456675e-05,2.9750836742283376e-05,0.0,4.4626255113425064e-05,2.9750836742283376e-05,5.950167348456675e-05,0.0,0.0,0.0,0.0,1.4875418371141688e-05,3.016955288722621e-05,3.016955288722621e-05,4.5254329330839316e-05,3.016955288722621e-05,3.016955288722621e-05,3.016955288722621e-05,1.5084776443613105e-05,6.033910577445242e-05,9.050865866167863e-05,4.5254329330839316e-05,1.5084776443613105e-05,4.5254329330839316e-05,4.5524211293039346e-05,1.5174737097679782e-05,3.0349474195359564e-05,3.0349474195359564e-05,1.5174737097679782e-05,4.5524211293039346e-05,1.5174737097679782e-05,1.5174737097679782e-05,1.5174737097679782e-05,3.0349474195359564e-05,7.587368548839891e-05,1.5174737097679782e-05,3.053668218948011e-05,7.634170547370028e-05,1.5268341094740055e-05,1.5268341094740055e-05,3.053668218948011e-05,1.5268341094740055e-05,3.053668218948011e-05,4.5805023284220166e-05,1.5268341094740055e-05,6.107336437896022e-05,1.5268341094740055e-05,6.107336437896022e-05,4.621214455158816e-05,6.161619273545088e-05,4.621214455158816e-05,3.080809636772544e-05,6.161619273545088e-05,6.161619273545088e-05,4.621214455158816e-05,4.621214455158816e-05,0.0,1.540404818386272e-05,0.0,0.0,3.080809636772544e-05,0.0,1.540404818386272e-05,0.0,4.621214455158816e-05,3.080809636772544e-05,1.540404818386272e-05,0.0,0.0
