month_index,month_label,year,month,filtration_type,homology_dimension,dimension,pair_id_within_month_dimension,birth,death,persistence,finite,birth_internal,death_internal,persistence_internal,c_hat,band,significant,persistence_over_band
45,2010_10,2010,10,superlevel,1,1,1,8.738432499978153e-06,0.0,8.738432499978153e-06,True,-8.738432499978153e-06,-0.0,8.738432499978153e-06,9.190664105822834e-05,0.00018381328211645667,False,0.04753972291535404
45,2010_10,2010,10,superlevel,1,1,2,2.5107018667068375e-05,0.0,2.5107018667068375e-05,True,-2.5107018667068375e-05,-0.0,2.5107018667068375e-05,9.190664105822834e-05,0.00018381328211645667,False,0.13658979578614772
45,2010_10,2010,10,superlevel,1,1,3,1.5361691014946924e-05,0.0,1.5361691014946924e-05,True,-1.5361691014946924e-05,-0.0,1.5361691014946924e-05,9.190664105822834e-05,0.00018381328211645667,False,0.08357225788076825
45,2010_10,2010,10,superlevel,1,1,4,8.048095418219278e-06,0.0,8.048095418219278e-06,True,-8.048095418219278e-06,-0.0,8.048095418219278e-06,9.190664105822834e-05,0.00018381328211645667,False,0.04378407983118614
45,2010_10,2010,10,superlevel,1,1,5,9.379103357719002e-05,0.0,9.379103357719002e-05,True,-9.379103357719002e-05,-0.0,9.379103357719002e-05,9.190664105822834e-05,0.00018381328211645667,False,0.5102516667852534
46,2010_11,2010,11,superlevel,1,1,0,1.4288640054868375e-05,1.239326302222112e-05,1.8953770326472543e-06,True,-1.4288640054868375e-05,-1.239326302222112e-05,1.8953770326472543e-06,9.544413336725e-05,0.0001908882667345,False,0.00992924848169673
46,2010_11,2010,11,superlevel,1,1,1,1.4768894492863854e-05,9.858918870956613e-06,4.909975621907242e-06,True,-1.4768894492863854e-05,-9.858918870956613e-06,4.909975621907242e-06,9.544413336725e-05,0.0001908882667345,False,0.02572172562463653
46,2010_11,2010,11,superlevel,1,1,2,1.3541474829106587e-05,0.0,1.3541474829106587e-05,True,-1.3541474829106587e-05,-0.0,1.3541474829106587e-05,9.544413336725e-05,0.0001908882667345,False,0.07093927280476052
46,2010_11,2010,11,superlevel,1,1,3,1.2380221358357888e-05,0.0,1.2380221358357888e-05,True,-1.2380221358357888e-05,-0.0,1.2380221358357888e-05,9.544413336725e-05,0.0001908882667345,False,0.06485585295599712
46,2010_11,2010,11,superlevel,1,1,4,1.2553509333534187e-05,0.0,1.2553509333534187e-05,True,-1.2553509333534187e-05,-0.0,1.2553509333534187e-05,9.544413336725e-05,0.0001908882667345,False,0.06576365089528753
46,2010_11,2010,11,superlevel,1,1,5,1.1994794259291469e-05,0.0,1.1994794259291469e-05,True,-1.1994794259291469e-05,-0.0,1.1994794259291469e-05,9.544413336725e-05,0.0001908882667345,False,0.06283672885968743
46,2010_11,2010,11,superlevel,1,1,6,8.048095418219278e-06,0.0,8.048095418219278e-06,True,-8.048095418219278e-06,-0.0,8.048095418219278e-06,9.544413336725e-05,0.0001908882667345,False,0.042161289197586466
46,2010_11,2010,11,superlevel,1,1,7,2.026670990231446e-05,0.0,2.026670990231446e-05,True,-2.026670990231446e-05,-0.0,2.026670990231446e-05,9.544413336725e-05,0.0001908882667345,False,0.10617053760827917
46,2010_11,2010,11,superlevel,1,1,8,6.657789613848202e-05,0.0,6.657789613848202e-05,True,-6.657789613848202e-05,-0.0,6.657789613848202e-05,9.544413336725e-05,0.0001908882667345,False,0.34877940523753065
47,2010_12,2010,12,superlevel,1,1,0,1.40476402305686e-05,1.1213639773035933e-05,2.8340004575326666e-06,True,-1.40476402305686e-05,-1.1213639773035933e-05,2.8340004575326666e-06,9.544413336725e-05,0.0001908882667345,False,0.014846383730197423
47,2010_12,2010,12,superlevel,1,1,1,6.190110679178944e-06,0.0,6.190110679178944e-06,True,-6.190110679178944e-06,-0.0,6.190110679178944e-06,9.544413336725e-05,0.0001908882667345,False,0.03242792647799856
47,2010_12,2010,12,superlevel,1,1,2,7.818877271774791e-06,0.0,7.818877271774791e-06,True,-7.818877271774791e-06,-0.0,7.818877271774791e-06,9.544413336725e-05,0.0001908882667345,False,0.04096049173441237
47,2010_12,2010,12,superlevel,1,1,3,1.903384217138071e-05,0.0,1.903384217138071e-05,True,-1.903384217138071e-05,-0.0,1.903384217138071e-05,9.544413336725e-05,0.0001908882667345,False,0.0997119545218263
47,2010_12,2010,12,superlevel,1,1,4,1.5361691014946924e-05,0.0,1.5361691014946924e-05,True,-1.5361691014946924e-05,-0.0,1.5361691014946924e-05,9.544413336725e-05,0.0001908882667345,False,0.08047477866365133
47,2010_12,2010,12,superlevel,1,1,5,6.830647750326164e-06,0.0,6.830647750326164e-06,True,-6.830647750326164e-06,-0.0,6.830647750326164e-06,9.544413336725e-05,0.0001908882667345,False,0.03578348668138246
47,2010_12,2010,12,superlevel,1,1,6,9.403533848020084e-06,0.0,9.403533848020084e-06,True,-9.403533848020084e-06,-0.0,9.403533848020084e-06,9.544413336725e-05,0.0001908882667345,False,0.049261979318504366
47,2010_12,2010,12,superlevel,1,1,7,7.93751587503175e-06,0.0,7.93751587503175e-06,True,-7.93751587503175e-06,-0.0,7.93751587503175e-06,9.544413336725e-05,0.0001908882667345,False,0.041581999830674614
47,2010_12,2010,12,superlevel,1,1,8,4.553664941333617e-05,0.0,4.553664941333617e-05,True,-4.553664941333617e-05,-0.0,4.553664941333617e-05,9.544413336725e-05,0.0001908882667345,False,0.23855132739337795
48,2011_1,2011,1,superlevel,1,1,0,2.0549301510560472e-05,9.26153176473857e-06,1.1287769745821904e-05,True,-2.0549301510560472e-05,-9.26153176473857e-06,1.1287769745821904e-05,0.00012327850375110002,0.00024655700750220004,False,0.04578158155055148
48,2011_1,2011,1,superlevel,1,1,1,1.909654257096753e-05,0.0,1.909654257096753e-05,True,-1.909654257096753e-05,-0.0,1.909654257096753e-05,0.00012327850375110002,0.00024655700750220004,False,0.07745284859038991
48,2011_1,2011,1,superlevel,1,1,2,1.4483727532117663e-05,0.0,1.4483727532117663e-05,True,-1.4483727532117663e-05,-0.0,1.4483727532117663e-05,0.00012327850375110002,0.00024655700750220004,False,0.05874392976637837
48,2011_1,2011,1,superlevel,1,1,3,2.385211687537269e-05,0.0,2.385211687537269e-05,True,-2.385211687537269e-05,-0.0,2.385211687537269e-05,0.00012327850375110002,0.00024655700750220004,False,0.09674077860131336
48,2011_1,2011,1,superlevel,1,1,4,1.6936077316580166e-05,0.0,1.6936077316580166e-05,True,-1.6936077316580166e-05,-0.0,1.6936077316580166e-05,0.00012327850375110002,0.00024655700750220004,False,0.06869031015648194
48,2011_1,2011,1,superlevel,1,1,5,9.435386473429951e-06,0.0,9.435386473429951e-06,True,-9.435386473429951e-06,-0.0,9.435386473429951e-06,0.00012327850375110002,0.00024655700750220004,False,0.038268579623906084
48,2011_1,2011,1,superlevel,1,1,6,0.0001056672889295,0.0,0.0001056672889295,True,-0.0001056672889295,-0.0,0.0001056672889295,0.00012327850375110002,0.00024655700750220004,False,0.42857142857137054
49,2011_2,2011,2,superlevel,1,1,0,3.0167732593218295e-05,1.6048788316482106e-05,1.4118944276736187e-05,True,-3.0167732593218295e-05,-1.6048788316482106e-05,1.4118944276736187e-05,9.544413336725e-05,0.0001908882667345,False,0.07396444275107672
49,2011_2,2011,2,superlevel,1,1,1,9.548271285483765e-06,6.180698913433131e-06,3.367572372050634e-06,True,-9.548271285483765e-06,-6.180698913433131e-06,3.367572372050634e-06,9.544413336725e-05,0.0001908882667345,False,0.01764158913305277
49,2011_2,2011,2,superlevel,1,1,2,1.2244023386084668e-05,4.630765882369285e-06,7.613257503715383e-06,True,-1.2244023386084668e-05,-4.630765882369285e-06,7.613257503715383e-06,9.544413336725e-05,0.0001908882667345,False,0.0398833183094716
49,2011_2,2011,2,superlevel,1,1,3,1.2927866200278503e-05,0.0,1.2927866200278503e-05,True,-1.2927866200278503e-05,-0.0,1.2927866200278503e-05,9.544413336725e-05,0.0001908882667345,False,0.06772478173453915
49,2011_2,2011,2,superlevel,1,1,4,1.5455711658243305e-05,0.0,1.5455711658243305e-05,True,-1.5455711658243305e-05,-0.0,1.5455711658243305e-05,9.544413336725e-05,0.0001908882667345,False,0.08096732147366674
49,2011_2,2011,2,superlevel,1,1,5,6.91403549204886e-05,0.0,6.91403549204886e-05,True,-6.91403549204886e-05,-0.0,6.91403549204886e-05,9.544413336725e-05,0.0001908882667345,False,0.36220327264353847
50,2011_3,2011,3,superlevel,1,1,0,1.0690727931664867e-05,6.180698913433131e-06,4.510029018231736e-06,True,-1.0690727931664867e-05,-6.180698913433131e-06,4.510029018231736e-06,9.544413336725e-05,0.0001908882667345,False,0.0236265386835147
50,2011_3,2011,3,superlevel,1,1,1,1.4905503033269868e-05,0.0,1.4905503033269868e-05,True,-1.4905503033269868e-05,-0.0,1.4905503033269868e-05,9.544413336725e-05,0.0001908882667345,False,0.07808496189030531
50,2011_3,2011,3,superlevel,1,1,2,1.2244023386084668e-05,0.0,1.2244023386084668e-05,True,-1.2244023386084668e-05,-0.0,1.2244023386084668e-05,9.544413336725e-05,0.0001908882667345,False,0.06414235717858166
50,2011_3,2011,3,superlevel,1,1,3,1.5455711658243305e-05,0.0,1.5455711658243305e-05,True,-1.5455711658243305e-05,-0.0,1.5455711658243305e-05,9.544413336725e-05,0.0001908882667345,False,0.08096732147366674
50,2011_3,2011,3,superlevel,1,1,4,5.978501309291787e-06,0.0,5.978501309291787e-06,True,-5.978501309291787e-06,-0.0,5.978501309291787e-06,9.544413336725e-05,0.0001908882667345,False,0.03131937552561615
50,2011_3,2011,3,superlevel,1,1,5,5.040449608105043e-05,0.0,5.040449608105043e-05,True,-5.040449608105043e-05,-0.0,5.040449608105043e-05,9.544413336725e-05,0.0001908882667345,False,0.2640523534699822
51,2011_4,2011,4,superlevel,1,1,0,1.3329920873589694e-05,6.180698913433131e-06,7.149221960156563e-06,True,-1.3329920873589694e-05,-6.180698913433131e-06,7.149221960156563e-06,0.00011630846150420415,0.0002326169230084083,False,0.030733885857041204
51,2011_4,2011,4,superlevel,1,1,1,1.5711906482732616e-05,0.0,1.5711906482732616e-05,True,-1.5711906482732616e-05,-0.0,1.5711906482732616e-05,0.00011630846150420415,0.0002326169230084083,False,0.06754412481917614
51,2011_4,2011,4,superlevel,1,1,2,1.5455711658243305e-05,0.0,1.5455711658243305e-05,True,-1.5455711658243305e-05,-0.0,1.5455711658243305e-05,0.00011630846150420415,0.0002326169230084083,False,0.06644276546330481
51,2011_4,2011,4,superlevel,1,1,3,1.3329920873589694e-05,0.0,1.3329920873589694e-05,True,-1.3329920873589694e-05,-0.0,1.3329920873589694e-05,0.00011630846150420415,0.0002326169230084083,False,0.05730417504107327
51,2011_4,2011,4,superlevel,1,1,4,1.1188247864443189e-05,0.0,1.1188247864443189e-05,True,-1.1188247864443189e-05,-0.0,1.1188247864443189e-05,0.00011630846150420415,0.0002326169230084083,False,0.04809730831165182
51,2011_4,2011,4,superlevel,1,1,5,9.435386473429951e-06,0.0,9.435386473429951e-06,True,-9.435386473429951e-06,-0.0,9.435386473429951e-06,0.00011630846150420415,0.0002326169230084083,False,0.040561909045151
51,2011_4,2011,4,superlevel,1,1,6,0.0001408897185727,0.0,0.0001408897185727,True,-0.0001408897185727,-0.0,0.0001408897185727,0.00011630846150420415,0.0002326169230084083,False,0.6056726946199325
52,2011_5,2011,5,superlevel,1,1,0,1.1512514102829776e-05,9.932294856726646e-06,1.58021924610313e-06,True,-1.1512514102829776e-05,-9.932294856726646e-06,1.58021924610313e-06,9.544413336725e-05,0.0001908882667345,False,0.008278241890587247
52,2011_5,2011,5,superlevel,1,1,1,1.3002717567971708e-05,8.709815090625626e-06,4.292902477346083e-06,True,-1.3002717567971708e-05,-8.709815090625626e-06,4.292902477346083e-06,9.544413336725e-05,0.0001908882667345,False,0.02248908511132816
52,2011_5,2011,5,superlevel,1,1,2,2.380498952580461e-05,8.090854906698958e-06,1.571413461910565e-05,True,-2.380498952580461e-05,-8.090854906698958e-06,1.571413461910565e-05,9.544413336725e-05,0.0001908882667345,False,0.08232111322463788
52,2011_5,2011,5,superlevel,1,1,3,1.0690727931664867e-05,6.180698913433131e-06,4.510029018231736e-06,True,-1.0690727931664867e-05,-6.180698913433131e-06,4.510029018231736e-06,9.544413336725e-05,0.0001908882667345,False,0.0236265386835147
52,2011_5,2011,5,superlevel,1,1,4,1.5995905048307635e-05,0.0,1.5995905048307635e-05,True,-1.5995905048307635e-05,-0.0,1.5995905048307635e-05,9.544413336725e-05,0.0001908882667345,False,0.08379721457975096
52,2011_5,2011,5,superlevel,1,1,5,2.385211687537269e-05,0.0,2.385211687537269e-05,True,-2.385211687537269e-05,-0.0,2.385211687537269e-05,9.544413336725e-05,0.0001908882667345,False,0.12495328960447731
52,2011_5,2011,5,superlevel,1,1,6,1.793550392787536e-05,0.0,1.793550392787536e-05,True,-1.793550392787536e-05,-0.0,1.793550392787536e-05,9.544413336725e-05,0.0001908882667345,False,0.09395812657684845
52,2011_5,2011,5,superlevel,1,1,7,1.4999475018374356e-05,0.0,1.4999475018374356e-05,True,-1.4999475018374356e-05,-0.0,1.4999475018374356e-05,9.544413336725e-05,0.0001908882667345,False,0.07857724979627279
52,2011_5,2011,5,superlevel,1,1,8,7.855953241366308e-06,0.0,7.855953241366308e-06,True,-7.855953241366308e-06,-0.0,7.855953241366308e-06,9.544413336725e-05,0.0001908882667345,False,0.04115472038044583
52,2011_5,2011,5,superlevel,1,1,9,7.855953241366308e-06,0.0,7.855953241366308e-06,True,-7.855953241366308e-06,-0.0,7.855953241366308e-06,9.544413336725e-05,0.0001908882667345,False,0.04115472038044583
52,2011_5,2011,5,superlevel,1,1,10,7.96833913251348e-05,0.0,7.96833913251348e-05,True,-7.96833913251348e-05,-0.0,7.96833913251348e-05,9.544413336725e-05,0.0001908882667345,False,0.41743472602202275
53,2011_6,2011,6,superlevel,1,1,0,1.0690727931664867e-05,9.88113000602749e-06,8.095979256373777e-07,True,-1.0690727931664867e-05,-9.88113000602749e-06,8.095979256373777e-07,0.00010424990471207649,0.00020849980942415299,False,0.0038829672212812704
53,2011_6,2011,6,superlevel,1,1,1,1.2601124020262608e-05,0.0,1.2601124020262608e-05,True,-1.2601124020262608e-05,-0.0,1.2601124020262608e-05,0.00010424990471207649,0.00020849980942415299,False,0.06043710090222688
53,2011_6,2011,6,superlevel,1,1,2,1.617677985020302e-05,0.0,1.617677985020302e-05,True,-1.617677985020302e-05,-0.0,1.617677985020302e-05,0.00010424990471207649,0.00020849980942415299,False,0.07758654501834318
53,2011_6,2011,6,superlevel,1,1,3,1.3076828233993028e-05,0.0,1.3076828233993028e-05,True,-1.3076828233993028e-05,-0.0,1.3076828233993028e-05,0.00010424990471207649,0.00020849980942415299,False,0.06271865796956544
53,2011_6,2011,6,superlevel,1,1,4,6.621529904484431e-06,0.0,6.621529904484431e-06,True,-6.621529904484431e-06,-0.0,6.621529904484431e-06,0.00010424990471207649,0.00020849980942415299,False,0.03175796621959589
53,2011_6,2011,6,superlevel,1,1,5,9.234190143056074e-06,0.0,9.234190143056074e-06,True,-9.234190143056074e-06,-0.0,9.234190143056074e-06,0.00010424990471207649,0.00020849980942415299,False,0.04428872222262266
53,2011_6,2011,6,superlevel,1,1,6,1.0663936698871757e-05,0.0,1.0663936698871757e-05,True,-1.0663936698871757e-05,-0.0,1.0663936698871757e-05,0.00010424990471207649,0.00020849980942415299,False,0.05114602612023504
53,2011_6,2011,6,superlevel,1,1,7,0.0001408897185727,0.0,0.0001408897185727,True,-0.0001408897185727,-0.0,0.0001408897185727,0.00010424990471207649,0.00020849980942415299,False,0.6757306827369172
54,2011_7,2011,7,superlevel,1,1,0,1.4905503033269868e-05,9.932294856726646e-06,4.973208176543222e-06,True,-1.4905503033269868e-05,-9.932294856726646e-06,4.973208176543222e-06,9.797529833592599e-05,0.00019595059667185197,False,0.025379908308580394
54,2011_7,2011,7,superlevel,1,1,1,1.8366035079127e-05,0.0,1.8366035079127e-05,True,-1.8366035079127e-05,-0.0,1.8366035079127e-05,9.797529833592599e-05,0.00019595059667185197,False,0.09372788545208476
54,2011_7,2011,7,superlevel,1,1,2,1.2875149673614956e-05,0.0,1.2875149673614956e-05,True,-1.2875149673614956e-05,-0.0,1.2875149673614956e-05,9.797529833592599e-05,0.00019595059667185197,False,0.06570610088611407
54,2011_7,2011,7,superlevel,1,1,3,1.8192775194151025e-05,0.0,1.8192775194151025e-05,True,-1.8192775194151025e-05,-0.0,1.8192775194151025e-05,9.797529833592599e-05,0.00019595059667185197,False,0.09284368357712887
54,2011_7,2011,7,superlevel,1,1,4,1.2875149673614956e-05,0.0,1.2875149673614956e-05,True,-1.2875149673614956e-05,-0.0,1.2875149673614956e-05,9.797529833592599e-05,0.00019595059667185197,False,0.06570610088611407
54,2011_7,2011,7,superlevel,1,1,5,1.1188247864443189e-05,0.0,1.1188247864443189e-05,True,-1.1188247864443189e-05,-0.0,1.1188247864443189e-05,9.797529833592599e-05,0.00019595059667185197,False,0.05709728908444995
54,2011_7,2011,7,superlevel,1,1,6,1.741963018125125e-05,0.0,1.741963018125125e-05,True,-1.741963018125125e-05,-0.0,1.741963018125125e-05,9.797529833592599e-05,0.00019595059667185197,False,0.08889807164212404
54,2011_7,2011,7,superlevel,1,1,7,2.5596396027439334e-05,0.0,2.5596396027439334e-05,True,-2.5596396027439334e-05,-0.0,2.5596396027439334e-05,9.797529833592599e-05,0.00019595059667185197,False,0.1306267827819083
54,2011_7,2011,7,superlevel,1,1,8,7.486150621350502e-05,0.0,7.486150621350502e-05,True,-7.486150621350502e-05,-0.0,7.486150621350502e-05,9.797529833592599e-05,0.00019595059667185197,False,0.3820427571285817
55,2011_8,2011,8,superlevel,1,1,0,1.852306352947714e-05,1.4958024045023652e-05,3.5650394844534864e-06,True,-1.852306352947714e-05,-1.4958024045023652e-05,3.5650394844534864e-06,6.754474839581223e-05,0.00013508949679162446,False,0.02639020478366693
55,2011_8,2011,8,superlevel,1,1,1,1.5455711658243305e-05,0.0,1.5455711658243305e-05,True,-1.5455711658243305e-05,-0.0,1.5455711658243305e-05,6.754474839581223e-05,0.00013508949679162446,False,0.11441090555014606
55,2011_8,2011,8,superlevel,1,1,2,2.239390885679095e-05,0.0,2.239390885679095e-05,True,-2.239390885679095e-05,-0.0,2.239390885679095e-05,6.754474839581223e-05,0.00013508949679162446,False,0.165770910312395
55,2011_8,2011,8,superlevel,1,1,3,1.1587888339107963e-05,0.0,1.1587888339107963e-05,True,-1.1587888339107963e-05,-0.0,1.1587888339107963e-05,6.754474839581223e-05,0.00013508949679162446,False,0.0857793434302467
55,2011_8,2011,8,superlevel,1,1,4,1.1957002618583574e-05,0.0,1.1957002618583574e-05,True,-1.1957002618583574e-05,-0.0,1.1957002618583574e-05,6.754474839581223e-05,0.00013508949679162446,False,0.0885117118840649
55,2011_8,2011,8,superlevel,1,1,5,1.3329920873589694e-05,0.0,1.3329920873589694e-05,True,-1.3329920873589694e-05,-0.0,1.3329920873589694e-05,6.754474839581223e-05,0.00013508949679162446,False,0.0986747392667477
55,2011_8,2011,8,superlevel,1,1,6,0.0001336273134228,0.0,0.0001336273134228,True,-0.0001336273134228,-0.0,0.0001336273134228,6.754474839581223e-05,0.00013508949679162446,False,0.9891761876122769
56,2011_9,2011,9,superlevel,1,1,0,1.0690727931664867e-05,9.88113000602749e-06,8.095979256373777e-07,True,-1.0690727931664867e-05,-9.88113000602749e-06,8.095979256373777e-07,8.479966080132163e-05,0.00016959932160264327,False,0.004773591769041368
56,2011_9,2011,9,superlevel,1,1,1,1.852306352947714e-05,0.0,1.852306352947714e-05,True,-1.852306352947714e-05,-0.0,1.852306352947714e-05,8.479966080132163e-05,0.00016959932160264327,False,0.10921661333572487
56,2011_9,2011,9,superlevel,1,1,2,5.756257051414888e-06,0.0,5.756257051414888e-06,True,-5.756257051414888e-06,-0.0,5.756257051414888e-06,8.479966080132163e-05,0.00016959932160264327,False,0.033940330639419106
56,2011_9,2011,9,superlevel,1,1,3,8.08838992510151e-06,0.0,8.08838992510151e-06,True,-8.08838992510151e-06,-0.0,8.08838992510151e-06,8.479966080132163e-05,0.00016959932160264327,False,0.04769116909589955
56,2011_9,2011,9,superlevel,1,1,4,0.000127199491202,0.0,0.000127199491202,True,-0.000127199491202,-0.0,0.000127199491202,8.479966080132163e-05,0.00016959932160264327,False,0.7500000000001036
57,2011_10,2011,10,superlevel,1,1,0,2.380498952580461e-05,1.3484758177831598e-05,1.0320231347973012e-05,True,-2.380498952580461e-05,-1.3484758177831598e-05,1.0320231347973012e-05,6.428387760349703e-05,0.00012856775520699406,False,0.0802707594245341
57,2011_10,2011,10,superlevel,1,1,1,1.4479742839767166e-05,0.0,1.4479742839767166e-05,True,-1.4479742839767166e-05,-0.0,1.4479742839767166e-05,6.428387760349703e-05,0.00012856775520699406,False,0.11262343980770904
57,2011_10,2011,10,superlevel,1,1,2,1.524246958492215e-05,0.0,1.524246958492215e-05,True,-1.524246958492215e-05,-0.0,1.524246958492215e-05,6.428387760349703e-05,0.00012856775520699406,False,0.1185559284315245
57,2011_10,2011,10,superlevel,1,1,3,2.1811677972386417e-05,0.0,2.1811677972386417e-05,True,-2.1811677972386417e-05,-0.0,2.1811677972386417e-05,6.428387760349703e-05,0.00012856775520699406,False,0.1696512312692216
57,2011_10,2011,10,superlevel,1,1,4,1.793550392787536e-05,0.0,1.793550392787536e-05,True,-1.793550392787536e-05,-0.0,1.793550392787536e-05,6.428387760349703e-05,0.00012856775520699406,False,0.1395023495510146
57,2011_10,2011,10,superlevel,1,1,5,1.7268771154244663e-05,0.0,1.7268771154244663e-05,True,-1.7268771154244663e-05,-0.0,1.7268771154244663e-05,6.428387760349703e-05,0.00012856775520699406,False,0.134316502037715
57,2011_10,2011,10,superlevel,1,1,6,0.0001908882667345,0.0,0.0001908882667345,True,-0.0001908882667345,-0.0,0.0001908882667345,6.428387760349703e-05,0.00012856775520699406,True,1.4847289386609412
58,2011_11,2011,11,superlevel,1,1,0,7.997952524153817e-06,6.180698913433131e-06,1.8172536107206864e-06,True,-7.997952524153817e-06,-6.180698913433131e-06,1.8172536107206864e-06,9.693992955694998e-05,0.00019387985911389997,False,0.009373091248498854
58,2011_11,2011,11,superlevel,1,1,1,1.1208709914851168e-05,0.0,1.1208709914851168e-05,True,-1.1208709914851168e-05,-0.0,1.1208709914851168e-05,9.693992955694998e-05,0.00019387985911389997,False,0.05781265762250378
58,2011_11,2011,11,superlevel,1,1,2,1.1208709914851168e-05,0.0,1.1208709914851168e-05,True,-1.1208709914851168e-05,-0.0,1.1208709914851168e-05,9.693992955694998e-05,0.00019387985911389997,False,0.05781265762250378
58,2011_11,2011,11,superlevel,1,1,3,0.0001938798591139,0.0,0.0001938798591139,True,-0.0001938798591139,-0.0,0.0001938798591139,9.693992955694998e-05,0.00019387985911389997,True,1.0000000000000002
59,2011_12,2011,12,superlevel,1,1,0,2.2417419829702333e-05,0.0,2.2417419829702333e-05,True,-2.2417419829702333e-05,-0.0,2.2417419829702333e-05,9.544413336725e-05,0.0001908882667345,False,0.11743739001455737
59,2011_12,2011,12,superlevel,1,1,1,7.387352114444859e-06,0.0,7.387352114444859e-06,True,-7.387352114444859e-06,-0.0,7.387352114444859e-06,9.544413336725e-05,0.0001908882667345,False,0.038699875276879514
59,2011_12,2011,12,superlevel,1,1,2,2.305209774089442e-05,0.0,2.305209774089442e-05,True,-2.305209774089442e-05,-0.0,2.305209774089442e-05,9.544413336725e-05,0.0001908882667345,False,0.12076225603198965
59,2011_12,2011,12,superlevel,1,1,3,1.5455711658243305e-05,0.0,1.5455711658243305e-05,True,-1.5455711658243305e-05,-0.0,1.5455711658243305e-05,9.544413336725e-05,0.0001908882667345,False,0.08096732147366674
59,2011_12,2011,12,superlevel,1,1,4,5.978501309291787e-06,0.0,5.978501309291787e-06,True,-5.978501309291787e-06,-0.0,5.978501309291787e-06,9.544413336725e-05,0.0001908882667345,False,0.03131937552561615
59,2011_12,2011,12,superlevel,1,1,5,6.916585973163646e-05,0.0,6.916585973163646e-05,True,-6.916585973163646e-05,-0.0,6.916585973163646e-05,9.544413336725e-05,0.0001908882667345,False,0.3623368838475384
60,2012_1,2012,1,superlevel,1,1,0,1.829904296005319e-05,1.3741234237659228e-05,4.5578087223939625e-06,True,-1.829904296005319e-05,-1.3741234237659228e-05,4.5578087223939625e-06,9.544413336725e-05,0.0001908882667345,False,0.023876840627052597
60,2012_1,2012,1,superlevel,1,1,1,9.600706612006643e-06,0.0,9.600706612006643e-06,True,-9.600706612006643e-06,-0.0,9.600706612006643e-06,9.544413336725e-05,0.0001908882667345,False,0.0502949017047755
60,2012_1,2012,1,superlevel,1,1,2,1.4787868033065671e-05,0.0,1.4787868033065671e-05,True,-1.4787868033065671e-05,-0.0,1.4787868033065671e-05,9.544413336725e-05,0.0001908882667345,False,0.07746871133590214
60,2012_1,2012,1,superlevel,1,1,3,5.508154823215771e-06,0.0,5.508154823215771e-06,True,-5.508154823215771e-06,-0.0,5.508154823215771e-06,9.544413336725e-05,0.0001908882667345,False,0.028855387067225437
60,2012_1,2012,1,superlevel,1,1,4,7.586102260658473e-05,0.0,7.586102260658473e-05,True,-7.586102260658473e-05,-0.0,7.586102260658473e-05,9.544413336725e-05,0.0001908882667345,False,0.3974106104284411
61,2012_2,2012,2,superlevel,1,1,0,2.7482468475318453e-05,1.986923559325191e-05,7.613232882066543e-06,True,-2.7482468475318453e-05,-1.986923559325191e-05,7.613232882066543e-06,9.628391223809278e-05,0.00019256782447618555,False,0.039535332046128274
61,2012_2,2012,2,superlevel,1,1,1,1.860592040387251e-05,1.2703467199647693e-05,5.9024532042248185e-06,True,-1.860592040387251e-05,-1.2703467199647693e-05,5.9024532042248185e-06,9.628391223809278e-05,0.00019256782447618555,False,0.03065129504516349
61,2012_2,2012,2,superlevel,1,1,2,1.860592040387251e-05,4.3437844787893005e-06,1.426213592508321e-05,True,-1.860592040387251e-05,-4.3437844787893005e-06,1.426213592508321e-05,9.628391223809278e-05,0.00019256782447618555,False,0.0740629228370754
61,2012_2,2012,2,superlevel,1,1,3,1.43291110219522e-05,0.0,1.43291110219522e-05,True,-1.43291110219522e-05,-0.0,1.43291110219522e-05,9.628391223809278e-05,0.00019256782447618555,False,0.0744107228761067
61,2012_2,2012,2,superlevel,1,1,4,1.9000931045621236e-05,0.0,1.9000931045621236e-05,True,-1.9000931045621236e-05,-0.0,1.9000931045621236e-05,9.628391223809278e-05,0.00019256782447618555,False,0.09867136993060355
61,2012_2,2012,2,superlevel,1,1,5,7.167602436984828e-05,0.0,7.167602436984828e-05,True,-7.167602436984828e-05,-0.0,7.167602436984828e-05,9.628391223809278e-05,0.00019256782447618555,False,0.3722118405025254
62,2012_3,2012,3,superlevel,1,1,0,2.1226014603498047e-05,1.7375137915157202e-05,3.850876688340845e-06,True,-2.1226014603498047e-05,-1.7375137915157202e-05,3.850876688340845e-06,9.2850099644812e-05,0.000185700199289624,False,0.020737062766071103
62,2012_3,2012,3,superlevel,1,1,1,2.127851986615811e-05,6.201973467957504e-06,1.5076546398200603e-05,True,-2.127851986615811e-05,-6.201973467957504e-06,1.5076546398200603e-05,9.2850099644812e-05,0.000185700199289624,False,0.08118756175746876
62,2012_3,2012,3,superlevel,1,1,2,1.866880237765867e-05,0.0,1.866880237765867e-05,True,-1.866880237765867e-05,-0.0,1.866880237765867e-05,9.2850099644812e-05,0.000185700199289624,False,0.10053194584106077
62,2012_3,2012,3,superlevel,1,1,3,1.866880237765867e-05,0.0,1.866880237765867e-05,True,-1.866880237765867e-05,-0.0,1.866880237765867e-05,9.2850099644812e-05,0.000185700199289624,False,0.10053194584106077
